date,s_af,r_cfs,i_cfs
2015-06-21,65080,NA,506
2015-06-22,65548,NA,1247
2015-06-23,65622,NA,1092
2015-06-24,64453,NA,564
2015-06-25,65720,NA,1795
2015-06-26,66319,NA,1436
2015-06-27,65957,NA,1147
2015-06-28,65474,NA,1077
2015-06-29,66244,NA,1606
2015-06-30,66107,NA,1173
2015-07-01,65228,NA,836
2015-07-02,65265,NA,1287
2015-07-03,64883,NA,1030
2015-07-04,65215,NA,1420
2015-07-05,66257,NA,1763
2015-07-06,66444,NA,1242
2015-07-07,66244,NA,1050
2015-07-08,65018,NA,588
2015-07-09,65018,NA,1281
2015-07-10,64969,NA,1230
2015-07-11,65092,NA,1307
2015-07-12,65882,NA,1658
2015-07-13,66244,NA,1370
2015-07-14,65945,NA,1039
2015-07-15,65845,NA,1132
2015-07-16,66057,NA,1259
2015-07-17,65585,NA,950
2015-07-18,64772,NA,799
2015-07-19,64834,NA,1196
2015-07-20,65732,NA,1580
2015-07-21,65907,NA,1312
2015-07-22,65363,NA,1033
2015-07-23,64138,NA,712
2015-07-24,64271,NA,1390
2015-07-25,64587,NA,1445
2015-07-26,64883,NA,1338
2015-07-27,65240,NA,1325
2015-07-28,65511,NA,1323
2015-07-29,65845,NA,1464
2015-07-30,65289,NA,1081
2015-07-31,64760,NA,1066
2015-08-01,64501,NA,1185
2015-08-02,64441,NA,1240
2015-08-03,64356,NA,1204
2015-08-04,64222,NA,1230
2015-08-05,64283,NA,1337
2015-08-06,63871,NA,1039
2015-08-07,64612,NA,1594
2015-08-08,64612,NA,1235
2015-08-09,64428,NA,1103
2015-08-10,64416,NA,1114
2015-08-11,64760,NA,1255
2015-08-12,64514,NA,988
2015-08-13,63822,NA,805
2015-08-14,64283,NA,1386
2015-08-15,64772,NA,1407
2015-08-16,65511,NA,1572
2015-08-17,66344,NA,1506
2015-08-18,66356,NA,1025
2015-08-19,64380,NA,8
2015-08-20,63798,NA,716
2015-08-21,63701,NA,1e3
2015-08-22,63677,NA,1089
2015-08-23,63762,NA,1048
2015-08-24,63992,NA,1058
2015-08-25,64174,NA,1037
2015-08-26,63931,NA,849
2015-08-27,63774,NA,891
2015-08-28,63689,NA,958
2015-08-29,63592,NA,985
2015-08-30,63483,NA,994
2015-08-31,63592,NA,1071
2015-09-01,63447,NA,933
2015-09-02,63289,NA,928
2015-09-03,63170,NA,950
2015-09-04,63098,NA,929
2015-09-05,63301,NA,1084
2015-09-06,63519,NA,1061
2015-09-07,63907,NA,1032
2015-09-08,63665,NA,711
2015-09-09,63134,NA,594
2015-09-10,62692,NA,677
2015-09-11,62131,NA,658
2015-09-12,61424,NA,642
2015-09-13,60826,NA,716
2015-09-14,60086,NA,726
2015-09-15,59739,NA,1004
2015-09-16,59294,NA,998
2015-09-17,58758,NA,982
2015-09-18,58095,NA,879
2015-09-19,57714,NA,965
2015-09-20,57557,NA,973
2015-09-21,57624,NA,910
2015-09-22,58520,NA,1274
2015-09-23,57181,NA,155
2015-09-24,55715,NA,59
2015-09-25,55036,NA,407
2015-09-26,54791,NA,653
2015-09-27,54089,NA,436
2015-09-28,54353,NA,837
2015-09-29,54471,NA,703
2015-09-30,54684,NA,656
2015-10-01,54727,NA,513
2015-10-02,54919,NA,544
2015-10-03,55271,NA,611
2015-10-04,55444,NA,492
2015-10-05,55650,NA,504
2015-10-06,55910,NA,546
2015-10-07,55357,NA,164
2015-10-08,54770,NA,155
2015-10-09,55368,NA,709
2015-10-10,55079,NA,158
2015-10-11,54951,NA,174
2015-10-12,55737,NA,628
2015-10-13,56040,NA,383
2015-10-14,56806,NA,620
2015-10-15,56674,NA,163
2015-10-16,56563,NA,172
2015-10-17,56442,NA,169
2015-10-18,56322,NA,165
2015-10-19,56203,NA,167
2015-10-20,55271,NA,156
2015-10-21,54641,NA,154
2015-10-22,54481,NA,161
2015-10-23,55574,NA,801
2015-10-24,55090,NA,849
2015-10-25,54428,NA,837
2015-10-26,53858,NA,837
2015-10-27,53595,NA,845
2015-10-28,53637,NA,852
2015-10-29,53784,NA,801
2015-10-30,54332,NA,871
2015-10-31,54015,NA,986
2015-11-01,53805,NA,971
2015-11-02,53942,NA,1040
2015-11-03,54194,NA,1013
2015-11-04,54609,NA,991
2015-11-05,54834,NA,802
2015-11-06,54716,NA,526
2015-11-07,55122,NA,701
2015-11-08,54748,NA,175
2015-11-09,54535,NA,157
2015-11-10,54385,NA,192
2015-11-11,54204,NA,135
2015-11-12,54015,NA,130
2015-11-13,53984,NA,208
2015-11-14,54588,NA,531
2015-11-15,54780,NA,322
2015-11-16,55026,NA,349
2015-11-17,55111,NA,269
2015-11-18,55143,NA,240
2015-11-19,55164,NA,237
2015-11-20,55260,NA,274
2015-11-21,55068,NA,128
2015-11-22,55250,NA,317
2015-11-23,55090,NA,144
2015-11-24,54834,NA,97
2015-11-25,54396,NA,1
2015-11-26,54099,NA,75
2015-11-27,54268,NA,311
2015-11-28,54396,NA,292
2015-11-29,54343,NA,202
2015-11-30,54289,NA,197
2015-12-01,54609,NA,363
2015-12-02,54673,NA,256
2015-12-03,54962,NA,367
2015-12-04,54556,NA,17
2015-12-05,54120,NA,0
2015-12-06,53721,NA,20
2015-12-07,54015,NA,367
2015-12-08,54289,NA,359
2015-12-09,54556,NA,357
2015-12-10,54152,NA,17
2015-12-11,54407,NA,350
2015-12-12,54577,NA,311
2015-12-13,54194,NA,30
2015-12-14,53784,NA,12
2015-12-15,54183,NA,419
2015-12-16,54727,NA,492
2015-12-17,55026,NA,370
2015-12-18,55186,NA,299
2015-12-19,55444,NA,346
2015-12-20,55047,NA,17
2015-12-21,55026,NA,207
2015-12-22,58184,NA,1811
2015-12-23,58028,NA,144
2015-12-24,57860,NA,135
2015-12-25,57568,NA,71
2015-12-26,57225,NA,45
2015-12-27,56861,NA,35
2015-12-28,56508,NA,39
2015-12-29,56322,NA,126
2015-12-30,55921,NA,19
2015-12-31,55812,NA,161
2016-01-01,55682,NA,152
2016-01-02,55271,NA,9
2016-01-03,55239,NA,203
2016-01-04,55015,NA,98
2016-01-05,56105,NA,757
2016-01-06,57060,NA,689
2016-01-07,57535,NA,451
2016-01-08,57424,NA,156
2016-01-09,57325,NA,166
2016-01-10,57049,NA,73
2016-01-11,56828,NA,102
2016-01-12,56530,NA,63
2016-01-13,56311,NA,100
2016-01-14,56094,NA,101
2016-01-15,55888,NA,124
2016-01-16,55650,NA,94
2016-01-17,55357,NA,65
2016-01-18,55878,NA,475
2016-01-19,56972,NA,764
2016-01-20,57093,NA,268
2016-01-21,57038,NA,187
2016-01-22,56894,NA,144
2016-01-23,57369,NA,457
2016-01-24,57435,NA,248
2016-01-25,57413,NA,202
2016-01-26,57225,NA,120
2016-01-27,57104,NA,154
2016-01-28,56828,NA,76
2016-01-29,56563,NA,82
2016-01-30,56685,NA,279
2016-01-31,56608,NA,172
2016-02-01,56641,NA,226
2016-02-02,56409,NA,94
2016-02-03,56170,NA,90
2016-02-04,55975,NA,117
2016-02-05,55780,NA,114
2016-02-06,55498,NA,71
2016-02-07,55228,NA,78
2016-02-08,55015,NA,108
2016-02-09,54791,NA,100
2016-02-10,54524,NA,83
2016-02-11,54545,NA,230
2016-02-12,54567,NA,224
2016-02-13,54279,NA,68
2016-02-14,53973,NA,58
2016-02-15,54257,NA,357
2016-02-16,54705,NA,438
2016-02-17,55368,NA,547
2016-02-18,55303,NA,181
2016-02-19,55228,NA,175
2016-02-20,54908,NA,52
2016-02-21,54620,NA,70
2016-02-22,54940,NA,374
2016-02-23,56073,NA,784
2016-02-24,56181,NA,266
2016-02-25,55899,NA,79
2016-02-26,55552,NA,34
2016-02-27,55260,NA,65
2016-02-28,55250,NA,206
2016-02-29,54567,NA,-133
2016-03-01,54823,NA,344
2016-03-02,54994,NA,305
2016-03-03,54599,NA,22
2016-03-04,54257,NA,46
2016-03-05,NA,NA,NA
2016-03-06,NA,NA,NA
2016-03-07,NA,NA,NA
2016-03-08,55218,NA,302
2016-03-09,55196,NA,806
2016-03-10,54503,NA,470
2016-03-11,54876,NA,889
2016-03-12,54834,NA,595
2016-03-13,56300,NA,1361
2016-03-14,58050,NA,1357
2016-03-15,57960,NA,329
2016-03-16,57703,NA,211
2016-03-17,57714,NA,348
2016-03-18,58039,NA,493
2016-03-19,58184,NA,390
2016-03-20,57893,NA,168
2016-03-21,57557,NA,130
2016-03-22,57170,NA,91
2016-03-23,56729,NA,67
2016-03-24,56311,NA,80
2016-03-25,56094,NA,181
2016-03-26,55737,NA,207
2016-03-27,54994,NA,106
2016-03-28,54609,NA,537
2016-03-29,54577,NA,901
2016-03-30,54908,NA,1177
2016-03-31,54588,NA,858
2016-04-01,54471,NA,1147
2016-04-02,54481,NA,1193
2016-04-03,55672,NA,2269
2016-04-04,54556,NA,852
2016-04-05,54577,NA,1258
2016-04-06,56235,NA,2123
2016-04-07,57060,NA,1650
2016-04-08,58861,NA,2077
2016-04-09,59077,NA,1741
2016-04-10,58453,NA,1216
2016-04-11,59374,NA,1532
2016-04-12,60236,NA,1270
2016-04-13,59146,NA,162
2016-04-14,59970,NA,965
2016-04-15,60514,NA,776
2016-04-16,59670,NA,470
2016-04-17,59431,NA,986
2016-04-18,59408,NA,1238
2016-04-19,60062,NA,2859
2016-04-20,58667,NA,3223
2016-04-21,59854,NA,3951
2016-04-22,59900,NA,3025
2016-04-23,60710,NA,2879
2016-04-24,60005,NA,2003
2016-04-25,59602,NA,3278
2016-04-26,58804,NA,3759
2016-04-27,58667,NA,3439
2016-04-28,60907,NA,4032
2016-04-29,61883,NA,2884
2016-04-30,61789,NA,1916
2016-05-01,61695,NA,1941
2016-05-02,61225,NA,3155
2016-05-03,62036,NA,3770
2016-05-04,60514,NA,2432
2016-05-05,62167,NA,3789
2016-05-06,63362,NA,3278
2016-05-07,63002,NA,2089
2016-05-08,63265,NA,2199
2016-05-09,64514,NA,3618
2016-05-10,64834,NA,3393
2016-05-11,63556,NA,2133
2016-05-12,63532,NA,2474
2016-05-13,63931,NA,2529
2016-05-14,64004,NA,2207
2016-05-15,62979,NA,1527
2016-05-16,62931,NA,1936
2016-05-17,62752,NA,1864
2016-05-18,63471,NA,2308
2016-05-19,62632,NA,1452
2016-05-20,63122,NA,2126
2016-05-21,62990,NA,1811
2016-05-22,62764,NA,1682
2016-05-23,63701,NA,2229
2016-05-24,64883,NA,2337
2016-05-25,65277,NA,1853
2016-05-26,65932,NA,1988
2016-05-27,65982,NA,1683
2016-05-28,66094,NA,1764
2016-05-29,65363,NA,1305
2016-05-30,64428,NA,1191
2016-05-31,64735,NA,1856
2016-06-01,65031,NA,1914
2016-06-02,65375,NA,1891
2016-06-03,65215,NA,1624
2016-06-04,65425,NA,1735
2016-06-05,65870,NA,1759
2016-06-06,65548,NA,1324
2016-06-07,65018,NA,1229
2016-06-08,64698,NA,1407
2016-06-09,65745,NA,2068
2016-06-10,65658,NA,1535
2016-06-11,65080,NA,1350
2016-06-12,65080,NA,1682
2016-06-13,65105,NA,1641
2016-06-14,64735,NA,1480
2016-06-15,NA,NA,NA
2016-06-16,65228,NA,1544
2016-06-17,65277,NA,1503
2016-06-18,65363,NA,1555
2016-06-19,65720,NA,1635
2016-06-20,65957,NA,1490
2016-06-21,66020,NA,1460
2016-06-22,65807,NA,1419
2016-06-23,64957,NA,1096
2016-06-24,65215,NA,1679
2016-06-25,65400,NA,1647
2016-06-26,65609,NA,1618
2016-06-27,65745,NA,1536
2016-06-28,65548,NA,1367
2016-06-29,65511,NA,1546
2016-06-30,65363,NA,1485
2016-07-01,64698,NA,1189
2016-07-02,64674,NA,1575
2016-07-03,64735,NA,1564
2016-07-04,65314,NA,1822
2016-07-05,65277,NA,1531
2016-07-06,65857,NA,1852
2016-07-07,65129,NA,1130
2016-07-08,65117,NA,1493
2016-07-09,65351,NA,1589
2016-07-10,65832,NA,1655
2016-07-11,65832,NA,1335
2016-07-12,65982,NA,1472
2016-07-13,65995,NA,1478
2016-07-14,65585,NA,1270
2016-07-15,65548,NA,1366
2016-07-16,65203,NA,1217
2016-07-17,65166,NA,1415
2016-07-18,65882,NA,1877
2016-07-19,65845,NA,1453
2016-07-20,65461,NA,1364
2016-07-21,65178,NA,1439
2016-07-22,65807,NA,1943
2016-07-23,65498,NA,1472
2016-07-24,66144,NA,1865
2016-07-25,66032,NA,1494
2016-07-26,65400,NA,1317
2016-07-27,65314,NA,1614
2016-07-28,64797,NA,1498
2016-07-29,64772,NA,1767
2016-07-30,65031,NA,1850
2016-07-31,65535,NA,1980
2016-08-01,65461,NA,1617
2016-08-02,65486,NA,1602
2016-08-03,66082,NA,1845
2016-08-04,65795,NA,1375
2016-08-05,65338,NA,1274
2016-08-06,64735,NA,1263
2016-08-07,64944,NA,1670
2016-08-08,65326,NA,1792
2016-08-09,66257,NA,2123
2016-08-10,65845,NA,1477
2016-08-11,65585,NA,1533
2016-08-12,65634,NA,1600
2016-08-13,65363,NA,1413
2016-08-14,65920,NA,1797
2016-08-15,65609,NA,1248
2016-08-16,65807,NA,1442
2016-08-17,65671,NA,1266
2016-08-18,65535,NA,1263
2016-08-19,66069,NA,1502
2016-08-20,66157,NA,1222
2016-08-21,66182,NA,1155
2016-08-22,66219,NA,1174
2016-08-23,65720,NA,936
2016-08-24,64331,NA,491
2016-08-25,64834,NA,1410
2016-08-26,64760,NA,1049
2016-08-27,64994,NA,1148
2016-08-28,64380,NA,659
2016-08-29,64247,NA,853
2016-08-30,64331,NA,967
2016-08-31,65215,NA,1419
2016-09-01,65622,NA,1187
2016-09-02,65363,NA,901
2016-09-03,65634,NA,1212
2016-09-04,64441,NA,447
2016-09-05,65252,NA,1446
2016-09-06,65425,NA,1112
2016-09-07,64994,NA,798
2016-09-08,65105,NA,1137
2016-09-09,65535,NA,1248
2016-09-10,65572,NA,980
2016-09-11,65907,NA,1119
2016-09-12,65820,NA,767
2016-09-13,65870,NA,882
2016-09-14,64920,NA,412
2016-09-15,64637,NA,762
2016-09-16,64526,NA,880
2016-09-17,64356,NA,918
2016-09-18,64125,NA,876
2016-09-19,64113,NA,1020
2016-09-20,64711,NA,1366
2016-09-21,65129,NA,1204
2016-09-22,64723,NA,752
2016-09-23,64637,NA,912
2016-09-24,63895,NA,561
2016-09-25,63026,NA,443
2016-09-26,62704,NA,694
2016-09-27,63313,NA,1211
2016-09-28,63495,NA,976
2016-09-29,63229,NA,656
2016-09-30,62561,NA,321
2016-10-01,63374,NA,1059
2016-10-02,63386,NA,673
2016-10-03,63519,NA,772
2016-10-04,62059,NA,27
2016-10-05,61624,NA,520
2016-10-06,61765,NA,779
2016-10-07,61824,NA,751
2016-10-08,60989,NA,246
2016-10-09,60641,NA,477
2016-10-10,60502,NA,578
2016-10-11,60641,NA,728
2016-10-12,60722,NA,652
2016-10-13,60398,NA,435
2016-10-14,60733,NA,1233
2016-10-15,59579,NA,995
2016-10-16,58770,NA,1061
2016-10-17,59157,NA,1580
2016-10-18,59248,NA,1273
2016-10-19,59157,NA,1098
2016-10-20,58140,NA,880
2016-10-21,58240,NA,1643
2016-10-22,57082,NA,1217
2016-10-23,56552,NA,1525
2016-10-24,56795,NA,1758
2016-10-25,57736,NA,1841
2016-10-26,57871,NA,1169
2016-10-27,58072,NA,949
2016-10-28,58240,NA,1169
2016-10-29,57804,NA,1209
2016-10-30,56905,NA,823
2016-10-31,57468,NA,1311
2016-11-01,57837,NA,1017
2016-11-02,57005,NA,309
2016-11-03,57882,NA,1040
2016-11-04,57714,NA,444
2016-11-05,58207,NA,704
2016-11-06,57602,NA,76
2016-11-07,57159,NA,91
2016-11-08,56773,NA,13
2016-11-09,56508,NA,73
2016-11-10,56246,NA,77
2016-11-11,56442,NA,307
2016-11-12,56905,NA,442
2016-11-13,57016,NA,267
2016-11-14,56994,NA,198
2016-11-15,56608,NA,11
2016-11-16,56850,NA,331
2016-11-17,56497,NA,32
2016-11-18,56894,NA,410
2016-11-19,56563,NA,45
2016-11-20,56300,NA,77
2016-11-21,56289,NA,203
2016-11-22,56083,NA,102
2016-11-23,55943,NA,134
2016-11-24,56652,NA,562
2016-11-25,57104,NA,435
2016-11-26,56905,NA,103
2016-11-27,56894,NA,194
2016-11-28,56905,NA,207
2016-11-29,56972,NA,239
2016-11-30,56718,NA,78
2016-12-01,56431,NA,61
2016-12-02,56073,NA,29
2016-12-03,55747,NA,43
2016-12-04,55455,NA,61
2016-12-05,55164,NA,62
2016-12-06,55574,NA,414
2016-12-07,56268,NA,561
2016-12-08,56563,NA,360
2016-12-09,56828,NA,343
2016-12-10,57159,NA,377
2016-12-11,57624,NA,452
2016-12-12,57658,NA,228
2016-12-13,57347,NA,53
2016-12-14,57027,NA,48
2016-12-15,57994,NA,699
2016-12-16,59796,NA,1124
2016-12-17,59727,NA,177
2016-12-18,59511,NA,103
2016-12-19,59385,NA,147
2016-12-20,59089,NA,62
2016-12-21,58758,NA,44
2016-12-22,58476,NA,68
2016-12-23,58352,NA,147
2016-12-24,58151,NA,109
2016-12-25,58162,NA,214
2016-12-26,58296,NA,276
2016-12-27,58285,NA,203
2016-12-28,57949,NA,41
2016-12-29,57602,NA,39
2016-12-30,57280,NA,51
2016-12-31,56994,NA,69
2017-01-01,56641,NA,35
2017-01-02,56333,NA,59
2017-01-03,56083,NA,86
2017-01-04,56279,NA,311
2017-01-05,56387,NA,573
2017-01-06,54641,NA,140
2017-01-07,53700,NA,381
2017-01-08,54727,NA,1542
2017-01-09,53763,NA,880
2017-01-10,58252,NA,3625
2017-01-11,57591,NA,1937
2017-01-12,57424,NA,890
2017-01-13,57016,NA,395
2017-01-14,56333,NA,233
2017-01-15,56073,NA,188
2017-01-16,55975,NA,160
2017-01-17,55812,NA,127
2017-01-18,56040,NA,324
2017-01-19,56289,NA,336
2017-01-20,58476,NA,1314
2017-01-21,59362,NA,953
2017-01-22,59808,NA,828
2017-01-23,60282,NA,842
2017-01-24,60074,NA,496
2017-01-25,59465,NA,295
2017-01-26,58701,NA,209
2017-01-27,58296,NA,181
2017-01-28,57994,NA,150
2017-01-29,57860,NA,234
2017-01-30,57591,NA,158
2017-01-31,57557,NA,193
2017-02-01,57380,NA,123
2017-02-02,57457,NA,251
2017-02-03,57490,NA,226
2017-02-04,57837,NA,386
2017-02-05,57960,NA,273
2017-02-06,58827,NA,812
2017-02-07,62537,NA,2845
2017-02-08,60826,NA,1188
2017-02-09,58804,NA,1227
2017-02-10,58106,NA,1764
2017-02-11,56203,NA,554
2017-02-12,55964,NA,343
2017-02-13,56116,NA,287
2017-02-14,56442,NA,377
2017-02-15,56828,NA,407
2017-02-16,56674,NA,322
2017-02-17,56279,NA,404
2017-02-18,55899,NA,410
2017-02-19,55186,NA,245
2017-02-20,58804,NA,2667
2017-02-21,59556,NA,1683
2017-02-22,59191,NA,723
2017-02-23,58196,NA,402
2017-02-24,57258,NA,281
2017-02-25,56762,NA,255
2017-02-26,56300,NA,198
2017-02-27,56641,NA,380
2017-02-28,56961,NA,369
2017-03-01,57225,NA,344
2017-03-02,57203,NA,205
2017-03-03,57126,NA,180
2017-03-04,57005,NA,159
2017-03-05,57082,NA,258
2017-03-06,57325,NA,338
2017-03-07,57402,NA,251
2017-03-08,57391,NA,209
2017-03-09,57192,NA,112
2017-03-10,57060,NA,145
2017-03-11,56630,NA,588
2017-03-12,55758,NA,565
2017-03-13,54919,NA,581
2017-03-14,54759,NA,922
2017-03-15,54716,NA,979
2017-03-16,54994,NA,1145
2017-03-17,54780,NA,897
2017-03-18,55218,NA,1227
2017-03-19,55943,NA,1367
2017-03-20,56530,NA,1555
2017-03-21,56464,NA,1486
2017-03-22,57479,NA,2106
2017-03-23,57391,NA,1548
2017-03-24,56894,NA,1335
2017-03-25,56563,NA,1413
2017-03-26,56762,NA,1686
2017-03-27,56839,NA,1622
2017-03-28,56289,NA,1308
2017-03-29,55802,NA,1463
2017-03-30,55079,NA,1382
2017-03-31,54535,NA,1452
2017-04-01,56300,NA,2578
2017-04-02,56729,NA,1885
2017-04-03,56972,NA,1809
2017-04-04,57148,NA,1768
2017-04-05,55780,NA,1568
2017-04-06,57792,NA,3565
2017-04-07,58884,NA,3099
2017-04-08,58735,NA,2499
2017-04-09,58084,NA,2211
2017-04-10,57972,NA,2480
2017-04-11,56398,NA,1740
2017-04-12,57082,NA,3108
2017-04-13,59454,NA,3956
2017-04-14,60907,NA,3313
2017-04-15,60386,NA,2245
2017-04-16,60317,NA,2480
2017-04-17,60282,NA,2507
2017-04-18,61613,NA,3152
2017-04-19,60907,NA,2106
2017-04-20,61095,NA,2748
2017-04-21,60109,NA,2337
2017-04-22,59032,NA,2303
2017-04-23,59568,NA,3163
2017-04-24,58838,NA,2771
2017-04-25,59112,NA,3332
2017-04-26,60143,NA,4498
2017-04-27,60236,NA,4620
2017-04-28,60143,NA,4558
2017-04-29,59579,NA,4318
2017-04-30,59831,NA,4776
2017-05-01,60363,NA,4947
2017-05-02,61213,NA,5224
2017-05-03,62202,NA,5318
2017-05-04,62990,NA,5210
2017-05-05,62167,NA,4735
2017-05-06,61989,NA,5283
2017-05-07,60444,NA,4497
2017-05-08,60780,NA,5511
2017-05-09,60919,NA,5458
2017-05-10,60872,NA,5374
2017-05-11,61742,NA,6186
2017-05-12,61577,NA,5868
2017-05-13,60814,NA,5512
2017-05-14,NA,NA,NA
2017-05-15,62596,NA,6240
2017-05-16,62107,NA,5702
2017-05-17,61471,NA,5661
2017-05-18,63170,NA,6969
2017-05-19,63386,NA,6256
2017-05-20,62787,NA,5850
2017-05-21,62501,NA,5923
2017-05-22,62370,NA,6016
2017-05-23,63301,NA,6544
2017-05-24,63398,NA,6120
2017-05-25,62596,NA,5756
2017-05-26,63422,NA,6668
2017-05-27,63471,NA,6178
2017-05-28,63604,NA,6054
2017-05-29,64526,NA,6359
2017-05-30,65117,NA,6269
2017-05-31,64186,NA,5512
2017-06-01,65191,NA,6410
2017-06-02,64735,NA,5510
2017-06-03,65031,NA,5861
2017-06-04,65326,NA,5780
2017-06-05,65732,NA,5701
2017-06-06,65634,NA,5246
2017-06-07,65031,NA,4824
2017-06-08,65092,NA,4896
2017-06-09,65782,NA,5013
2017-06-10,65006,NA,4192
2017-06-11,64563,NA,4372
2017-06-12,65622,NA,5167
2017-06-13,65018,NA,4408
2017-06-14,65498,NA,4874
2017-06-15,65154,NA,4329
2017-06-16,65820,NA,4669
2017-06-17,65203,NA,3880
2017-06-18,65572,NA,4372
2017-06-19,65970,NA,4390
2017-06-20,64624,NA,3500
2017-06-21,64416,NA,3973
