date,s_af,r_cfs,i_cfs
2017-06-11,439195,NA,13866
2017-06-12,434405,NA,10872
2017-06-13,426174,NA,9299
2017-06-14,417217,NA,8700
2017-06-15,411281,NA,10016
2017-06-16,408547,NA,11309
2017-06-17,411495,NA,13977
2017-06-18,419118,NA,16363
2017-06-19,430563,NA,18471
2017-06-20,440306,NA,18095
2017-06-21,450394,NA,18262
2017-06-22,459753,NA,17907
2017-06-23,467793,NA,17547
2017-06-24,472891,NA,16262
2017-06-25,474383,NA,14234
2017-06-26,479524,NA,14111
2017-06-27,485018,NA,13516
2017-06-28,486475,NA,11622
2017-06-29,488033,NA,10592
2017-06-30,493243,NA,10412
