date,s_af,i_cfs,r_cfs
1969-05-14,34681,NA,NA
1969-05-15,34737,NA,NA
1969-05-16,34840,NA,NA
1969-05-17,34840,NA,NA
1969-05-18,34893,NA,NA
1969-05-19,34999,NA,NA
1969-05-20,35105,NA,NA
1969-05-21,35321,NA,NA
1969-05-22,35428,NA,NA
1969-05-23,35536,NA,NA
1969-05-24,35536,NA,NA
1969-05-25,35482,NA,NA
1969-05-26,35428,NA,NA
1969-05-27,35698,NA,NA
1969-05-28,35860,NA,NA
1969-05-29,36075,NA,NA
1969-05-30,36457,NA,NA
1969-05-31,36731,NA,NA
1969-06-01,36950,-484588,384
1969-06-02,37109,384.16,304
1969-06-03,37279,356.71,271
1969-06-04,37502,381.43,269
1969-06-05,37725,433.43,321
1969-06-06,38003,554.16,414
1969-06-07,38003,386,386
1969-06-08,38170,400.2,316
1969-06-09,38337,406.2,322
1969-06-10,38506,435.2,350
1969-06-11,38619,412.97,356
1969-06-12,38676,339.74,311
1969-06-13,38732,276.23,248
1969-06-14,38902,271.71,186
1969-06-15,39072,274.71,189
1969-06-16,39185,256.97,200
1969-06-17,39298,294.97,238
1969-06-18,39365,296.78,263
1969-06-19,39524,254.16,174
1969-06-20,39639,297.98,240
1969-06-21,39697,267.24,238
1969-06-22,39697,214,214
1969-06-23,39754,210.74,182
1969-06-24,39869,220.98,163
1969-06-25,40041,283.72,197
1969-06-26,40099,223.74,194.5
1969-06-27,40156,194.24,165.5
1969-06-28,40270,219.48,162
1969-06-29,40385,269.98,212
1969-06-30,40443,220.24,191
1969-07-01,40443,168,168
1969-07-02,40500,173.74,145
1969-07-03,40558,170.24,141
1969-07-04,40615,172.74,144
1969-07-05,40673,174.24,145
1969-07-06,40790,232.99,174
1969-07-07,40790,167,167
1969-07-08,40790,150,150
1969-07-09,40790,151,151
1969-07-10,40731,92.25,122
1969-07-11,40673,33.76,63
1969-07-12,40673,171,171
1969-07-13,40673,171,171
1969-07-14,40558,105.52,163.5
1969-07-15,40558,232,232
1969-07-16,40558,286,286
1969-07-17,40500,229.76,259
1969-07-18,40385,272.02,330
1969-07-19,40213,224.28,311
1969-07-20,40270,375.74,347
1969-07-21,40270,278,278
1969-07-22,40270,219,219
1969-07-23,40328,187.24,158
1969-07-24,40328,177,177
1969-07-25,40328,151,151
1969-07-26,40328,133,133
1969-07-27,40328,133,133
1969-07-28,40328,133,133
1969-07-29,40328,273,273
1969-07-30,40213,249.02,307
1969-07-31,39984,174.55,290
1969-08-01,39754,175.04,291
1969-08-02,39581,197.78,285
1969-08-03,39411,201.29,287
1969-08-04,39298,257.03,314
1969-08-05,39129,238.8,324
1969-08-06,38959,238.29,324
1969-08-07,38789,239.29,325
1969-08-08,38563,173.06,287
1969-08-09,38338,175.06,288.5
1969-08-10,38170,204.3,289
1969-08-11,37947,163.57,276
1969-08-12,37781,171.31,255
1969-08-13,37669,222.53,279
1969-08-14,37502,189.8,274
1969-08-15,37279,149.57,262
1969-08-16,37060,151.59,262
1969-08-17,36950,108.54,164
1969-08-18,36895,152.27,180
1969-08-19,36786,117.05,172
1969-08-20,36621,157.31,240.5
1969-08-21,36457,158.32,241
1969-08-22,36293,157.32,240
1969-08-23,36129,158.32,241
1969-08-24,35967,160.32,242
1969-08-25,35806,161.33,242.5
1969-08-26,35590,130.1,239
1969-08-27,35428,153.32,235
1969-08-28,35267,154.83,236
1969-08-29,35105,161.32,243
1969-08-30,35105,67,67
1969-08-31,35105,67,67
1969-09-01,35105,67,67
1969-09-02,35105,67,67
1969-09-03,35105,67,67
1969-09-04,35105,67,67
1969-09-05,35105,32,32
1969-09-06,35158,59.92,33.2
1969-09-07,35158,39,39
1969-09-08,35158,35,35
1969-09-09,35158,40,40
1969-09-10,35213,67.73,40
1969-09-11,35213,40,40
1969-09-12,35213,40,40
1969-09-13,35213,38,38
1969-09-14,35213,38,38
1969-09-15,35213,38,38
1969-09-16,35213,22,22
1969-09-17,35213,46,46
1969-09-18,35213,46,46
1969-09-19,35267,73.23,46
1969-09-20,35267,46,46
1969-09-21,35267,46,46
1969-09-22,35213,18.77,46
1969-09-23,35213,46,46
1969-09-24,35159,18.77,46
1969-09-25,35105,18.77,46
1969-09-26,35105,46,46
1969-09-27,35052,19.28,46
1969-09-28,35052,41,41
1969-09-29,34999,14.28,41
1969-09-30,34999,13,13
1969-10-01,35052,37.72,11
1969-10-02,35052,11,11
1969-10-03,35052,11,11
1969-10-04,35105,37.72,11
1969-10-05,35105,11,11
1969-10-06,35105,11,11
1969-10-07,35213,65.45,11
1969-10-08,35213,0.5,0.5
1969-10-09,35213,3,3
1969-10-10,35267,35.73,8.5
1969-10-11,35321,35.73,8.5
1969-10-12,35321,8.5,8.5
1969-10-13,35321,8.5,8.5
1969-10-14,35375,35.73,8.5
1969-10-15,35428,26.72,0
1969-10-16,35428,0,0
1969-10-17,35482,27.23,0
1969-10-18,35536,27.23,0
1969-10-19,35590,27.23,0
1969-10-20,35590,0,0
1969-10-21,35590,0,0
1969-10-22,35644,27.23,0
1969-10-23,35644,0,0
1969-10-24,35644,0,0
1969-10-25,35644,0,0
1969-10-26,35698,27.23,0
1969-10-27,35698,0,0
1969-10-28,35698,0,0
1969-10-29,35752,27.93,0.7
1969-10-30,35752,0.7,0.7
1969-10-31,35806,27.93,0.7
1969-11-01,35914,55.15,0.7
1969-11-02,35967,27.42,0.7
1969-11-03,35967,0.7,0.7
1969-11-04,35967,0.7,0.7
1969-11-05,35967,0.7,0.7
1969-11-06,36021,27.23,0
1969-11-07,36129,54.45,0
1969-11-08,36183,27.23,0
1969-11-09,36238,27.73,0
1969-11-10,36293,36.73,9
1969-11-11,36347,36.23,9
1969-11-12,36457,64.46,9
1969-11-13,36512,36.73,9
1969-11-14,36621,63.95,9
1969-11-15,36621,9,9
1969-11-16,36731,69.96,14.5
1969-11-17,36841,64.46,9
1969-11-18,36841,9,9
1969-11-19,36950,63.95,9
1969-11-20,36950,9,9
1969-11-21,37060,64.46,9
1969-11-22,37169,63.95,9
1969-11-23,37169,9,9
1969-11-24,37279,64.46,9
1969-11-25,37334,36.73,9
1969-11-26,37390,37.23,9
1969-11-27,37502,65.47,9
1969-11-28,37558,37.23,9
1969-11-29,37613,36.73,9
1969-11-30,37669,37.23,9
1969-12-01,37781,65.47,9
1969-12-02,37836,36.73,9
1969-12-03,37892,37.23,9
1969-12-04,37947,36.73,9
1969-12-05,38059,65.47,9
1969-12-06,38170,64.96,9
1969-12-07,38226,37.23,9
1969-12-08,38282,37.23,9
1969-12-09,38338,37.23,9
1969-12-10,38393,36.73,9
1969-12-11,38506,65.97,9
