date,s_af,r_cfs,i_cfs
2015-07-08,21307,NA,6531
2015-07-09,20334,NA,6585
2015-07-10,20008,NA,6904
2015-07-11,20329,NA,7224
2015-07-12,20498,NA,7204
2015-07-13,20651,NA,7188
2015-07-14,21362,NA,7461
2015-07-15,21665,NA,7187
2015-07-16,21587,NA,6989
2015-07-17,21429,NA,6927
2015-07-18,21811,NA,7180
2015-07-19,20405,NA,6283
2015-07-20,21447,NA,7471
2015-07-21,19389,NA,5921
2015-07-22,19674,NA,7100
2015-07-23,20293,NA,7269
2015-07-24,20031,NA,6825
2015-07-25,19800,NA,6840
2015-07-26,20510,NA,6986
2015-07-27,20668,NA,6923
2015-07-28,20129,NA,6685
2015-07-29,20716,NA,7256
2015-07-30,20692,NA,6887
2015-07-31,20627,NA,6864
2015-08-01,20610,NA,6821
2015-08-02,20973,NA,7017
2015-08-03,21429,NA,7070
2015-08-04,21410,NA,6833
2015-08-05,21665,NA,6973
2015-08-06,22081,NA,7050
2015-08-07,22334,NA,6967
2015-08-08,22739,NA,7074
2015-08-09,22488,NA,6736
2015-08-10,21520,NA,6322
2015-08-11,20698,NA,6372
2015-08-12,19800,NA,6229
2015-08-13,19058,NA,6310
2015-08-14,21265,NA,7718
2015-08-15,22464,NA,7508
2015-08-16,22013,NA,6674
2015-08-17,22217,NA,7034
2015-08-18,20937,NA,6280
2015-08-19,20716,NA,6802
2015-08-20,19985,NA,6558
2015-08-21,20405,NA,7114
2015-08-22,20907,NA,7156
2015-08-23,20734,NA,6816
2015-08-24,22155,NA,7593
2015-08-25,22168,NA,6918
2015-08-26,22303,NA,6972
2015-08-27,20961,NA,6232
2015-08-28,21319,NA,7100
2015-08-29,21805,NA,7156
2015-08-30,21032,NA,6522
2015-08-31,20829,NA,6813
2015-09-01,19956,NA,6469
2015-09-02,19852,NA,6855
2015-09-03,20147,NA,7062
2015-09-04,20686,NA,7185
2015-09-05,21008,NA,7069
2015-09-06,21854,NA,7342
2015-09-07,22254,NA,7111
2015-09-08,22589,NA,7080
2015-09-09,21976,NA,6604
2015-09-10,22279,NA,7063
2015-09-11,21459,NA,6534
2015-09-12,19593,NA,5972
2015-09-13,20311,NA,7275
2015-09-14,21562,NA,7537
2015-09-15,21817,NA,6823
2015-09-16,21247,NA,6386
2015-09-17,20835,NA,6467
2015-09-18,20416,NA,6552
2015-09-19,20540,NA,6775
2015-09-20,21217,NA,7053
2015-09-21,22100,NA,7133
2015-09-22,21374,NA,6330
2015-09-23,20457,NA,6247
2015-09-24,21283,NA,7052
2015-09-25,21362,NA,6634
2015-09-26,22026,NA,6917
2015-09-27,21187,NA,6132
2015-09-28,20182,NA,6043
2015-09-29,20235,NA,6577
2015-09-30,19714,NA,6283
2015-10-01,20147,NA,6763
2015-10-02,20317,NA,6631
2015-10-03,20387,NA,6583
2015-10-04,19457,NA,6078
2015-10-05,19513,NA,6578
2015-10-06,19714,NA,6649
2015-10-07,20776,NA,7082
2015-10-08,21811,NA,7062
2015-10-09,22501,NA,6855
2015-10-10,22633,NA,6603
2015-10-11,21338,NA,5861
2015-10-12,22044,NA,6870
2015-10-13,22229,NA,6606
2015-10-14,22192,NA,6491
2015-10-15,21146,NA,5987
2015-10-16,21441,NA,6661
2015-10-17,21080,NA,6326
2015-10-18,20252,NA,6082
2015-10-19,20211,NA,6632
2015-10-20,22174,NA,7179
2015-10-21,21211,NA,5430
2015-10-22,20317,NA,5284
2015-10-23,20329,NA,5480
2015-10-24,20428,NA,5517
2015-10-25,20823,NA,5590
2015-10-26,21032,NA,5273
2015-10-27,21417,NA,5363
2015-10-28,20428,NA,4669
2015-10-29,20129,NA,5019
2015-10-30,20865,NA,5240
2015-10-31,21423,NA,5086
2015-11-01,21380,NA,5047
2015-11-02,21787,NA,4891
2015-11-03,22488,NA,5053
2015-11-04,21380,NA,4145
2015-11-05,21775,NA,4905
2015-11-06,21362,NA,4497
2015-11-07,21026,NA,4534
2015-11-08,21002,NA,4693
2015-11-09,20955,NA,4679
2015-11-10,21665,NA,5060
2015-11-11,21050,NA,4388
2015-11-12,20996,NA,4479
2015-11-13,21307,NA,4446
2015-11-14,21738,NA,4508
2015-11-15,21805,NA,4185
2015-11-16,20651,NA,3372
2015-11-17,21623,NA,4436
2015-11-18,21417,NA,3935
2015-11-19,21459,NA,4102
2015-11-20,21211,NA,3911
2015-11-21,20528,NA,3711
2015-11-22,20106,NA,3842
2015-11-23,19697,NA,3857
2015-11-24,19921,NA,4168
2015-11-25,20223,NA,4197
2015-11-26,19760,NA,3785
2015-11-27,19468,NA,3866
2015-11-28,19468,NA,4006
2015-11-29,19074,NA,3798
2015-11-30,18990,NA,3957
2015-12-01,19605,NA,4306
2015-12-02,19316,NA,3851
2015-12-03,20352,NA,4516
2015-12-04,21235,NA,4442
2015-12-05,21665,NA,4276
2015-12-06,21164,NA,3955
2015-12-07,21092,NA,4175
2015-12-08,21939,NA,4640
2015-12-09,21574,NA,4020
2015-12-10,21392,NA,4069
2015-12-11,20557,NA,3770
2015-12-12,19457,NA,3637
2015-12-13,18769,NA,3792
2015-12-14,18658,NA,4082
2015-12-15,18730,NA,4192
2015-12-16,19530,NA,4566
2015-12-17,20135,NA,4477
2015-12-18,20025,NA,4116
2015-12-19,19939,NA,4129
2015-12-20,19703,NA,4053
2015-12-21,19080,NA,3857
2015-12-22,19232,NA,4230
2015-12-23,20164,NA,4359
2015-12-24,20241,NA,3671
2015-12-25,21872,NA,4158
2015-12-26,21140,NA,2711
2015-12-27,20153,NA,2585
2015-12-28,21008,NA,3524
2015-12-29,21325,NA,3294
2015-12-30,21915,NA,3399
2015-12-31,22396,NA,3347
2016-01-01,22451,NA,3149
2016-01-02,21927,NA,2857
2016-01-03,21562,NA,2939
2016-01-04,21465,NA,3072
2016-01-05,21283,NA,2984
2016-01-06,22589,NA,3738
2016-01-07,22118,NA,2854
2016-01-08,22137,NA,3096
2016-01-09,21176,NA,2595
2016-01-10,20610,NA,2767
2016-01-11,21684,NA,3606
2016-01-12,22347,NA,3400
2016-01-13,22796,NA,3294
2016-01-14,22683,NA,2977
2016-01-15,22513,NA,3002
2016-01-16,21014,NA,2365
2016-01-17,20340,NA,2673
2016-01-18,19726,NA,2684
2016-01-19,20925,NA,3574
2016-01-20,22266,NA,3658
2016-01-21,22168,NA,2926
2016-01-22,20967,NA,2368
2016-01-23,21176,NA,3037
2016-01-24,19288,NA,2010
2016-01-25,19001,NA,2900
2016-01-26,20008,NA,3556
2016-01-27,21690,NA,3895
2016-01-28,21811,NA,3108
2016-01-29,21708,NA,3011
2016-01-30,21182,NA,2780
2016-01-31,20358,NA,2585
2016-02-01,20528,NA,3060
2016-02-02,20112,NA,2763
2016-02-03,20704,NA,3268
2016-02-04,19893,NA,2561
2016-02-05,18554,NA,2298
2016-02-06,17240,NA,2333
2016-02-07,17015,NA,2885
2016-02-08,17830,NA,3405
2016-02-09,19350,NA,3780
2016-02-10,21295,NA,4050
2016-02-11,22464,NA,3660
2016-02-12,21952,NA,2794
2016-02-13,21915,NA,3035
2016-02-14,22273,NA,3236
2016-02-15,22796,NA,3319
2016-02-16,22439,NA,2877
2016-02-17,21593,NA,2629
2016-02-18,19812,NA,2152
2016-02-19,20776,NA,3540
2016-02-20,21459,NA,3400
2016-02-21,22513,NA,3589
2016-02-22,21995,NA,2792
2016-02-23,22708,NA,3429
2016-02-24,22390,NA,2933
2016-02-25,22199,NA,3024
2016-02-26,22620,NA,3335
2016-02-27,22859,NA,3239
2016-02-28,22739,NA,3060
2016-02-29,22827,NA,3165
2016-03-01,22470,NA,2939
2016-03-02,22161,NA,2965
2016-03-03,20258,NA,2161
2016-03-04,18879,NA,2397
2016-03-05,NA,NA,NA
2016-03-06,NA,NA,NA
2016-03-07,NA,NA,NA
2016-03-08,20919,NA,3205
2016-03-09,21793,NA,3466
2016-03-10,22570,NA,3483
2016-03-11,21976,NA,3920
2016-03-12,20811,NA,3927
2016-03-13,21325,NA,4868
2016-03-14,19518,NA,3593
2016-03-15,18421,NA,4049
2016-03-16,18046,NA,4503
2016-03-17,19950,NA,5654
2016-03-18,21952,NA,19012
2016-03-19,22254,NA,19029
2016-03-20,22001,NA,18464
2016-03-21,21976,NA,18524
2016-03-22,21750,NA,18447
2016-03-23,21453,NA,15915
2016-03-24,20782,NA,12889
2016-03-25,19153,NA,9812
2016-03-26,20123,NA,9044
2016-03-27,19662,NA,6906
2016-03-28,19875,NA,5002
2016-03-29,19372,NA,4633
2016-03-30,20147,NA,5329
2016-03-31,21702,NA,5729
2016-04-01,21116,NA,4696
2016-04-02,18703,NA,3669
2016-04-03,20065,NA,5523
2016-04-04,20141,NA,4881
2016-04-05,20042,NA,4687
2016-04-06,21146,NA,5155
2016-04-07,22451,NA,5256
2016-04-08,22664,NA,4697
2016-04-09,22557,NA,4532
2016-04-10,22972,NA,4797
2016-04-11,22727,NA,4464
2016-04-12,22464,NA,4483
2016-04-13,21665,NA,4259
2016-04-14,21989,NA,4808
2016-04-15,21744,NA,4527
2016-04-16,21495,NA,4520
2016-04-17,21726,NA,4766
2016-04-18,22303,NA,4943
2016-04-19,21970,NA,4487
2016-04-20,21678,NA,4506
2016-04-21,20522,NA,4087
2016-04-22,20387,NA,4602
2016-04-23,21140,NA,5049
2016-04-24,21350,NA,4778
2016-04-25,21671,NA,4835
2016-04-26,21952,NA,4738
2016-04-27,21708,NA,4569
2016-04-28,21338,NA,4532
2016-04-29,20740,NA,4420
2016-04-30,20841,NA,4797
2016-05-01,21170,NA,5348
2016-05-02,21128,NA,5175
2016-05-03,21769,NA,5520
2016-05-04,21471,NA,5524
2016-05-05,21483,NA,5704
2016-05-06,22414,NA,6162
2016-05-07,22921,NA,6012
2016-05-08,22526,NA,5644
2016-05-09,22155,NA,5767
2016-05-10,22551,NA,6443
2016-05-11,22223,NA,6082
2016-05-12,21878,NA,6071
2016-05-13,21417,NA,5970
2016-05-14,21014,NA,5998
2016-05-15,20569,NA,5973
2016-05-16,20164,NA,5994
2016-05-17,20645,NA,6443
2016-05-18,20865,NA,6307
2016-05-19,21946,NA,6742
2016-05-20,22075,NA,6265
2016-05-21,21860,NA,6087
2016-05-22,21020,NA,5771
2016-05-23,21587,NA,6480
2016-05-24,22777,NA,6800
2016-05-25,22614,NA,6111
2016-05-26,22143,NA,5997
2016-05-27,22689,NA,6523
2016-05-28,21665,NA,5732
2016-05-29,22334,NA,6583
2016-05-30,21441,NA,5799
2016-05-31,22488,NA,6780
2016-06-01,22445,NA,7077
2016-06-02,22626,NA,7625
2016-06-03,22470,NA,7503
2016-06-04,21854,NA,7309
2016-06-05,21995,NA,7720
2016-06-06,21556,NA,7427
2016-06-07,21568,NA,7640
2016-06-08,21909,NA,7798
2016-06-09,21939,NA,7639
2016-06-10,21623,NA,7465
2016-06-11,21958,NA,7794
2016-06-12,21835,NA,7562
2016-06-13,21050,NA,7238
2016-06-14,21164,NA,7735
2016-06-15,NA,NA,NA
2016-06-16,21350,NA,7801
2016-06-17,21471,NA,7705
2016-06-18,21781,NA,8552
2016-06-19,22236,NA,9014
2016-06-20,22143,NA,8733
2016-06-21,22106,NA,8766
2016-06-22,21817,NA,8650
2016-06-23,21283,NA,8530
2016-06-24,21939,NA,9124
2016-06-25,22570,NA,9114
2016-06-26,22439,NA,8728
2016-06-27,22334,NA,8646
2016-06-28,22316,NA,8694
2016-06-29,21635,NA,8352
2016-06-30,21587,NA,8674
2016-07-01,21787,NA,9507
2016-07-02,21933,NA,9471
2016-07-03,21641,NA,9248
2016-07-04,22161,NA,9656
2016-07-05,22451,NA,9542
2016-07-06,22044,NA,9210
2016-07-07,21946,NA,9346
2016-07-08,21489,NA,9828
2016-07-09,20973,NA,9832
2016-07-10,21896,NA,10558
2016-07-11,22328,NA,10303
2016-07-12,22347,NA,10106
2016-07-13,22796,NA,10319
2016-07-14,21732,NA,9562
2016-07-15,22316,NA,10391
2016-07-16,22396,NA,10171
2016-07-17,22396,NA,10099
2016-07-18,22758,NA,10276
2016-07-19,22464,NA,9950
2016-07-20,22291,NA,10005
2016-07-21,22576,NA,10239
2016-07-22,22721,NA,10169
2016-07-23,22802,NA,10138
2016-07-24,22433,NA,9909
2016-07-25,22334,NA,10044
2016-07-26,22340,NA,10055
2016-07-27,21866,NA,9735
2016-07-28,22001,NA,10227
2016-07-29,22488,NA,10442
2016-07-30,22359,NA,10130
2016-07-31,22316,NA,10173
2016-08-01,22582,NA,10331
2016-08-02,22595,NA,10205
2016-08-03,22488,NA,10146
2016-08-04,22131,NA,10014
2016-08-05,22211,NA,10236
2016-08-06,21902,NA,10038
2016-08-07,21927,NA,10175
2016-08-08,22199,NA,10214
2016-08-09,22664,NA,10325
2016-08-10,22733,NA,10004
2016-08-11,21927,NA,9648
2016-08-12,21793,NA,10125
2016-08-13,22702,NA,10652
2016-08-14,22746,NA,10187
2016-08-15,21884,NA,9647
2016-08-16,22279,NA,10344
2016-08-17,22507,NA,10282
2016-08-18,22903,NA,10396
2016-08-19,22808,NA,10146
2016-08-20,22651,NA,10064
2016-08-21,22921,NA,10281
2016-08-22,22739,NA,10083
2016-08-23,22607,NA,10080
2016-08-24,22614,NA,10151
2016-08-25,21841,NA,9729
2016-08-26,22013,NA,10227
2016-08-27,21568,NA,9916
2016-08-28,21781,NA,10253
2016-08-29,22063,NA,10343
2016-08-30,22310,NA,10292
2016-08-31,22371,NA,10171
2016-09-01,22714,NA,9644
2016-09-02,22796,NA,9463
2016-09-03,22149,NA,9116
2016-09-04,21659,NA,9195
2016-09-05,22427,NA,9841
2016-09-06,22501,NA,9060
2016-09-07,23060,NA,9295
2016-09-08,23028,NA,9028
2016-09-09,22607,NA,8375
2016-09-10,23091,NA,8796
2016-09-11,23135,NA,8574
2016-09-12,22582,NA,8274
2016-09-13,22576,NA,8547
2016-09-14,22626,NA,8577
2016-09-15,21989,NA,8226
2016-09-16,22174,NA,8640
2016-09-17,22266,NA,8596
2016-09-18,22186,NA,8510
2016-09-19,22708,NA,8818
2016-09-20,22038,NA,7670
2016-09-21,21750,NA,7854
2016-09-22,21896,NA,7590
2016-09-23,21678,NA,7384
2016-09-24,21781,NA,7546
2016-09-25,22390,NA,7805
2016-09-26,21896,NA,7255
2016-09-27,22273,NA,7687
2016-09-28,22285,NA,7341
2016-09-29,22614,NA,7537
2016-09-30,22921,NA,7523
2016-10-01,22859,NA,7340
2016-10-02,22205,NA,7039
2016-10-03,22322,NA,7409
2016-10-04,22607,NA,7165
2016-10-05,22614,NA,7020
2016-10-06,22827,NA,6874
2016-10-07,21544,NA,6108
2016-10-08,21247,NA,6609
2016-10-09,20776,NA,6515
2016-10-10,20399,NA,6323
2016-10-11,21092,NA,6857
2016-10-12,21641,NA,6817
2016-10-13,21176,NA,6313
2016-10-14,20979,NA,6443
2016-10-15,20025,NA,6038
2016-10-16,20581,NA,6795
2016-10-17,21170,NA,6816
2016-10-18,21514,NA,6405
2016-10-19,20545,NA,5735
2016-10-20,20493,NA,6201
2016-10-21,21362,NA,6210
2016-10-22,22075,NA,5857
2016-10-23,22365,NA,5642
2016-10-24,22595,NA,5561
2016-10-25,21946,NA,5019
2016-10-26,21983,NA,4908
2016-10-27,22414,NA,5104
2016-10-28,21014,NA,4185
2016-10-29,19305,NA,4027
2016-10-30,21241,NA,5842
2016-10-31,21958,NA,5225
2016-11-01,22260,NA,5103
2016-11-02,21799,NA,4917
2016-11-03,21550,NA,4897
2016-11-04,21313,NA,4714
2016-11-05,20877,NA,4623
2016-11-06,20817,NA,4811
2016-11-07,20323,NA,4593
2016-11-08,19944,NA,4651
2016-11-09,19760,NA,4762
2016-11-10,19176,NA,4573
2016-11-11,18449,NA,4500
2016-11-12,18394,NA,4839
2016-11-13,19058,NA,5201
2016-11-14,19513,NA,5092
2016-11-15,20282,NA,5167
2016-11-16,21164,NA,5310
2016-11-17,21325,NA,4947
2016-11-18,20463,NA,4432
2016-11-19,20311,NA,4789
2016-11-20,20728,NA,5072
2016-11-21,20422,NA,4711
2016-11-22,21259,NA,5287
2016-11-23,22248,NA,5363
2016-11-24,21520,NA,4500
2016-11-25,21653,NA,4929
2016-11-26,21659,NA,4817
2016-11-27,22266,NA,5121
2016-11-28,22303,NA,4829
2016-11-29,21939,NA,4634
2016-11-30,22205,NA,4950
2016-12-01,21020,NA,4219
2016-12-02,20651,NA,4647
2016-12-03,20551,NA,4793
2016-12-04,20416,NA,4773
2016-12-05,19587,NA,4423
2016-12-06,18537,NA,4313
2016-12-07,18008,NA,4572
2016-12-08,19310,NA,5491
2016-12-09,20434,NA,5407
2016-12-10,21520,NA,5387
2016-12-11,20793,NA,4471
2016-12-12,19541,NA,4211
2016-12-13,19400,NA,4769
2016-12-14,20176,NA,5233
2016-12-15,20835,NA,5329
2016-12-16,21459,NA,5261
2016-12-17,21623,NA,4972
2016-12-18,21756,NA,4959
2016-12-19,21641,NA,4837
2016-12-20,20516,NA,4303
2016-12-21,19108,NA,8996
2016-12-22,19576,NA,10089
2016-12-23,20200,NA,10068
2016-12-24,21946,NA,10642
2016-12-25,21933,NA,9754
2016-12-26,22266,NA,9930
2016-12-27,21835,NA,9609
2016-12-28,20979,NA,9408
2016-12-29,20645,NA,9669
2016-12-30,21332,NA,8874
2016-12-31,22316,NA,7672
2017-01-01,21958,NA,6e3
2017-01-02,21939,NA,5969
2017-01-03,22614,NA,5644
2017-01-04,22205,NA,4551
2017-01-05,20889,NA,4114
2017-01-06,20293,NA,4493
2017-01-07,20393,NA,9590
2017-01-08,22582,NA,14136
2017-01-09,22513,NA,13305
2017-01-10,22229,NA,13336
2017-01-11,20405,NA,15128
2017-01-12,20153,NA,31972
2017-01-13,22334,NA,33505
2017-01-14,21502,NA,31966
2017-01-15,22439,NA,32529
2017-01-16,21032,NA,31124
2017-01-17,21593,NA,32273
2017-01-18,22254,NA,29058
2017-01-19,22620,NA,26098
2017-01-20,21884,NA,25597
2017-01-21,20949,NA,25985
2017-01-22,19428,NA,25131
2017-01-23,21386,NA,26604
2017-01-24,18703,NA,24583
2017-01-25,20776,NA,26470
2017-01-26,22377,NA,27559
2017-01-27,21544,NA,25807
2017-01-28,21205,NA,22045
2017-01-29,21386,NA,21738
2017-01-30,21122,NA,21659
2017-01-31,21520,NA,21963
2017-02-01,21817,NA,22021
2017-02-02,20299,NA,21183
2017-02-03,22106,NA,23229
2017-02-04,22161,NA,22473
2017-02-05,21623,NA,22348
2017-02-06,22032,NA,27936
2017-02-07,21532,NA,25596
2017-02-08,19288,NA,20231
2017-02-09,20847,NA,18070
2017-02-10,18647,NA,37503
2017-02-11,21896,NA,50669
2017-02-12,22050,NA,59359
2017-02-13,21193,NA,67008
2017-02-14,23016,NA,74886
2017-02-15,21044,NA,64404
2017-02-16,20123,NA,45659
2017-02-17,20522,NA,53929
2017-02-18,21562,NA,46148
2017-02-19,19662,NA,44469
2017-02-20,20434,NA,26807
2017-02-21,21750,NA,30491
2017-02-22,21435,NA,57264
2017-02-23,19294,NA,65474
2017-02-24,21235,NA,69015
2017-02-25,20829,NA,68427
2017-02-26,21289,NA,69139
2017-02-27,20782,NA,68032
2017-02-28,20311,NA,68207
2017-03-01,19697,NA,66056
2017-03-02,21271,NA,57311
2017-03-03,20581,NA,46793
2017-03-04,21702,NA,40712
2017-03-05,20188,NA,32711
2017-03-06,21866,NA,29023
2017-03-07,21253,NA,22697
2017-03-08,20551,NA,18604
2017-03-09,21187,NA,16269
2017-03-10,21338,NA,13736
2017-03-11,21211,NA,12128
2017-03-12,20919,NA,10815
2017-03-13,20440,NA,9392
2017-03-14,19996,NA,9180
2017-03-15,22328,NA,9288
2017-03-16,21714,NA,7688
2017-03-17,21374,NA,7758
2017-03-18,20931,NA,7635
2017-03-19,21562,NA,8016
2017-03-20,22254,NA,8047
2017-03-21,22815,NA,7985
2017-03-22,23288,NA,8055
2017-03-23,22482,NA,8537
2017-03-24,22714,NA,9208
2017-03-25,21946,NA,8755
2017-03-26,22972,NA,9407
2017-03-27,22928,NA,8864
2017-03-28,22340,NA,8594
2017-03-29,22733,NA,9091
2017-03-30,21952,NA,8497
2017-03-31,20704,NA,8052
2017-04-01,19812,NA,8289
2017-04-02,20510,NA,8982
2017-04-03,20487,NA,8657
2017-04-04,20985,NA,8944
2017-04-05,22094,NA,9256
2017-04-06,22377,NA,8835
2017-04-07,21635,NA,8677
2017-04-08,21599,NA,8795
2017-04-09,21380,NA,8661
2017-04-10,20919,NA,8469
2017-04-11,21002,NA,8979
2017-04-12,21708,NA,11638
2017-04-13,21259,NA,17429
2017-04-14,21532,NA,21094
2017-04-15,21927,NA,22757
2017-04-16,21708,NA,22352
2017-04-17,22266,NA,22732
2017-04-18,20829,NA,24848
2017-04-19,20657,NA,26769
2017-04-20,19973,NA,26032
2017-04-21,20919,NA,26829
2017-04-22,21508,NA,27198
2017-04-23,21301,NA,27930
2017-04-24,22520,NA,28665
2017-04-25,21116,NA,21946
2017-04-26,21374,NA,18623
2017-04-27,22377,NA,15984
2017-04-28,21629,NA,12554
2017-04-29,21338,NA,11046
2017-04-30,22408,NA,10607
2017-05-01,22651,NA,9197
2017-05-02,22396,NA,7663
2017-05-03,22199,NA,6204
2017-05-04,21404,NA,4805
2017-05-05,21550,NA,4909
2017-05-06,21854,NA,4924
2017-05-07,20645,NA,11132
2017-05-08,19829,NA,11949
2017-05-09,20877,NA,12711
2017-05-10,21193,NA,12394
2017-05-11,20440,NA,11807
2017-05-12,19485,NA,11936
2017-05-13,18388,NA,12205
2017-05-14,NA,NA,NA
2017-05-15,20487,NA,12676
2017-05-16,20446,NA,12219
2017-05-17,21068,NA,13007
2017-05-18,21909,NA,13117
2017-05-19,21593,NA,12534
2017-05-20,21092,NA,12445
2017-05-21,20949,NA,12626
