date,s_af,r_cfs,i_cfs
1989-01-01,8755.41,NA,11.65
1989-01-02,8765.72,NA,6.19
1989-01-03,8819.28,NA,27.99
1989-01-04,8852.04,NA,17.51
1989-01-05,8906.83,NA,28.61
1989-01-06,9016.94,NA,56.5
1989-01-07,9060.98,NA,23.19
1989-01-08,9072.26,NA,6.67
1989-01-09,9137.79,NA,34.02
1989-01-10,9181.83,NA,23.19
1989-01-11,9203.85,NA,12.09
1989-01-12,9215.13,NA,6.67
1989-01-13,9215.13,NA,0.99
1989-01-14,9313.96,NA,50.81
1989-01-15,9325.24,NA,6.67
1989-01-16,9381.14,NA,29.17
1989-01-17,9415.57,NA,18.35
1989-01-18,9461.86,NA,24.32
1989-01-19,9485,NA,12.65
1989-01-20,9485,NA,0.99
1989-01-21,9554.43,NA,35.99
1989-01-22,9543.14,NA,-4.7
1989-01-23,9670.14,NA,65.02
1989-01-24,9647,NA,-10.68
1989-01-25,9727.72,NA,41.68
1989-01-26,9785.86,NA,30.3
1989-01-27,9797.14,NA,6.68
1989-01-28,9866.57,NA,35.99
1989-01-29,9912.86,NA,24.32
1989-01-30,9912.86,NA,0.99
1989-01-31,9960.02,NA,24.77
1989-02-01,10032.1,NA,37.32
1989-02-02,10032.1,NA,0.99
1989-02-03,10067.8,NA,19.01
1989-02-04,10152.2,NA,43.53
1989-02-05,10128.2,NA,-11.13
1989-02-06,10188,NA,31.12
1989-02-07,10200.3,NA,7.19
1989-02-08,10271.7,NA,37.03
1989-02-09,10260,NA,-4.92
1989-02-10,10295.8,NA,19.01
1989-02-11,10319.8,NA,13.1
1989-02-12,10332.1,NA,7.19
1989-02-13,10439.9,NA,55.34
1989-02-14,10476.2,NA,19.3
1989-02-15,10476.2,NA,0.99
1989-02-16,10476.2,NA,0.99
1989-02-17,10562.3,NA,44.36
1989-02-18,10588.5,NA,14.23
1989-02-19,10680.1,NA,47.17
1989-02-20,10680.1,NA,0.99
1989-02-21,10719.9,NA,21.01
1989-02-22,10719.9,NA,0.99
1989-02-23,10798.7,NA,40.71
1989-02-24,10811.5,NA,7.45
1989-02-25,10837.7,NA,14.23
1989-02-26,10877.5,NA,21.01
1989-02-27,10929.3,NA,27.15
1989-02-28,10916.5,NA,-5.47
1989-03-01,11060.7,NA,73.66
1989-03-02,10942.8,NA,-58.44
1989-03-03,11113.2,NA,86.9
1989-03-04,11179.2,NA,34.25
1989-03-05,11113.2,NA,-32.28
1989-03-06,11179.2,NA,34.25
1989-03-07,11248,NA,35.71
1989-03-08,11276.1,NA,15.12
1989-03-09,11289.8,NA,7.88
1989-03-10,11388.2,NA,50.62
1989-03-11,11416.2,NA,15.12
1989-03-12,11542,NA,64.4
1989-03-13,11416.2,NA,-62.43
1989-03-14,11682.1,NA,135.05
1989-03-15,11723.8,NA,22.01
1989-03-16,11695.8,NA,-13.14
1989-03-17,11935.4,NA,121.76
1989-03-18,11979.5,NA,23.21
1989-03-19,11906.9,NA,-35.57
1989-03-20,12168.5,NA,132.89
1989-03-21,12168.5,NA,0.99
1989-03-22,12226.8,NA,30.38
1989-03-23,12270.9,NA,23.77
1989-03-24,12241.8,NA,-12.62
1989-03-25,12241.8,NA,1.91
1989-03-26,12518.3,NA,141.53
1989-03-27,12503.4,NA,-5.43
1989-03-28,12518.3,NA,9.49
1989-03-29,12995,NA,242.42
1989-03-30,13159.8,NA,85.16
1989-03-31,13159.8,NA,2.1
1989-04-01,13069.7,NA,-43.33
1989-04-02,13279.9,NA,107.96
1989-04-03,13386,NA,55.53
1989-04-04,13432.3,NA,25.69
1989-04-05,13821.3,NA,199.01
1989-04-06,13914.8,NA,50.17
1989-04-07,14070.5,NA,81.56
1989-04-08,14404.2,NA,170.79
1989-04-09,14740.2,NA,171.47
1989-04-10,15113.8,NA,190.4
1989-04-11,15411.3,NA,152.12
1989-04-12,15709.7,NA,152.53
1989-04-13,16014.2,NA,155.64
1989-04-14,16455.8,NA,224.74
1989-04-15,16678.3,NA,114.61
1989-04-16,17170.5,NA,250.66
1989-04-17,17845.9,NA,342.83
1989-04-18,18223.8,NA,192.77
1989-04-19,18368,NA,74.7
1989-04-20,19520.2,NA,582.96
1989-04-21,20648.1,NA,570.62
1989-04-22,21955,NA,660.38
1989-04-23,23801.7,NA,932.04
1989-04-24,25382.7,NA,798.19
1989-04-25,26617.7,NA,623.68
1989-04-26,27813.2,NA,603.93
1989-04-27,28887.6,NA,542.67
1989-04-28,30008.3,NA,566.08
1989-04-29,31275.2,NA,639.87
1989-04-30,32070.5,NA,402.29
1989-05-01,32096.5,NA,20.78
1989-05-02,33030.6,NA,489.31
1989-05-03,33979.5,NA,502.83
1989-05-04,34691.2,NA,395.44
1989-05-05,35463.7,NA,433.94
1989-05-06,35849.2,NA,269.47
1989-05-07,35492.7,NA,-88.37
1989-05-08,36122.4,NA,409.46
1989-05-09,36650.7,NA,358.45
1989-05-10,36835.3,NA,196.04
1989-05-11,37487.7,NA,463.82
1989-05-12,38092.3,NA,421.88
1989-05-13,38262.3,NA,202.79
1989-05-14,38194.7,NA,82.99
1989-05-15,38330,NA,185.39
1989-05-16,38937.3,NA,459.98
1989-05-17,40108,NA,768.75
1989-05-18,39459.4,NA,-148.36
1989-05-19,40180.1,NA,542.38
1989-05-20,40144.9,NA,179.03
1989-05-21,39819.7,NA,56.88
1989-05-22,39747.6,NA,191.86
1989-05-23,39107.3,NA,-33.54
1989-05-24,39140.3,NA,394.32
1989-05-25,38769,NA,130.65
1989-05-26,38566,NA,260.48
1989-05-27,37991.7,NA,122.82
1989-05-28,37207.7,NA,59.81
1989-05-29,37021.5,NA,360.67
1989-05-30,36184.5,NA,65.87
1989-05-31,36092.1,NA,458.98
1989-06-01,35552.1,NA,231.67
1989-06-02,34484,NA,-3.2
1989-06-03,34427.9,NA,550.11
1989-06-04,33615.8,NA,195.99
1989-06-05,32951.1,NA,260.78
1989-06-06,32363.6,NA,259.56
1989-06-07,32123.9,NA,457.03
1989-06-08,31074.9,NA,46
1989-06-09,30525.6,NA,294.28
1989-06-10,29911.2,NA,258.99
1989-06-11,29862,NA,540.85
1989-06-12,28743.5,NA,7.47
1989-06-13,28360.3,NA,426.35
1989-06-14,27530.2,NA,196.19
1989-06-15,26020.3,NA,-148.33
1989-06-16,25653.7,NA,432.5
1989-06-17,25882.1,NA,731.55
1989-06-18,24841.8,NA,90.44
1989-06-19,23824.3,NA,101.52
1989-06-20,22761.2,NA,76.65
1989-06-21,22039.1,NA,248.58
1989-06-22,21223.4,NA,192.78
1989-06-23,20239.9,NA,60.38
1989-06-24,19779.9,NA,295.34
1989-06-25,19419.6,NA,318.27
1989-06-26,18728.9,NA,145.76
1989-06-27,17809.9,NA,12.25
1989-06-28,17205.6,NA,166.28
1989-06-29,17100.2,NA,410.33
1989-06-30,16132.9,NA,-27.51
1989-07-01,15428.3,NA,101.02
1989-07-02,14676.1,NA,70.97
1989-07-03,13836.5,NA,22.17
1989-07-04,13235.2,NA,139.2
1989-07-05,12386.8,NA,8.4
1989-07-06,11429.9,NA,-52.73
1989-07-07,10415.9,NA,-86.15
1989-07-08,9404.29,NA,-82.01
1989-07-09,8438.3,NA,-58.38
1989-07-10,7493.39,NA,-44.88
1989-07-11,6914.84,NA,136.26
1989-07-12,5224,NA,-427.89
1989-07-13,4166.85,NA,-244.25
1989-07-14,4278.96,NA,146.01
1989-07-15,3942.97,NA,-80.55
1989-07-16,3991.85,NA,96.33
1989-07-17,4166.85,NA,149.66
1989-07-18,4188.04,NA,68.26
1989-07-19,4089.95,NA,8.16
1989-07-20,3900.93,NA,-37.73
1989-07-21,3928.96,NA,71.69
1989-07-22,4047.9,NA,117.53
1989-07-23,4019.88,NA,43.43
1989-07-24,4174.03,NA,135.28
1989-07-25,3950.15,NA,-55.33
1989-07-26,3942.97,NA,47.16
1989-07-27,3950.15,NA,50.37
1989-07-28,4047.9,NA,89.9
1989-07-29,4111.14,NA,69.8
1989-07-30,4153.18,NA,59.12
1989-07-31,4089.95,NA,6.04
1989-08-01,4244.1,NA,115.64
1989-08-02,4236.92,NA,34.3
1989-08-03,4188.04,NA,13.28
1989-08-04,4166.85,NA,27.24
1989-08-05,4083.11,NA,-4.3
1989-08-06,3950.15,NA,-33.75
1989-08-07,4019.88,NA,65.81
1989-08-08,4013.04,NA,22.73
1989-08-09,4047.9,NA,40.87
1989-08-10,4194.88,NA,97.38
1989-08-11,4341.85,NA,100.47
1989-08-12,4363.04,NA,43.39
1989-08-13,4411.92,NA,64.72
1989-08-14,4425.93,NA,51.24
1989-08-15,4439.95,NA,54.15
1989-08-16,4496,NA,77
1989-08-17,4328.18,NA,-35.95
1989-08-18,4160.01,NA,-36.95
1989-08-19,4174.03,NA,49.92
1989-08-20,4244.1,NA,75.85
1989-08-21,4544.88,NA,192.18
1989-08-22,4391.07,NA,-37.03
1989-08-23,4405.08,NA,47.61
1989-08-24,4558.89,NA,118.17
1989-08-25,4656.99,NA,97.54
1989-08-26,4733.89,NA,91.77
1989-08-27,4516.85,NA,-49.35
1989-08-28,4741.07,NA,176.77
1989-08-29,4671,NA,28.08
1989-08-30,4439.95,NA,-58.29
1989-08-31,4544.88,NA,107.44
1989-09-01,4586.92,NA,75.73
1989-09-02,4383.89,NA,-47.78
1989-09-03,4481.99,NA,104.33
1989-09-04,4475.15,NA,51.15
1989-09-05,4363.04,NA,-1.91
1989-09-06,4341.85,NA,44.38
1989-09-07,4335.01,NA,47.9
1989-09-08,4383.89,NA,72.67
1989-09-09,4391.07,NA,52.02
1989-09-10,4530.86,NA,119.21
1989-09-11,4516.85,NA,41.67
1989-09-12,4566.07,NA,73.55
1989-09-13,4566.07,NA,54.96
1989-09-14,4544.88,NA,48.41
1989-09-15,4475.15,NA,23.93
1989-09-16,4335.01,NA,-11.59
1989-09-17,4264.95,NA,17.69
1989-09-18,4383.89,NA,110.13
1989-09-19,4510.01,NA,114.28
1989-09-20,4642.97,NA,91.9
1989-09-21,4898.79,NA,138.81
1989-09-22,5087.79,NA,105.65
1989-09-23,5247.83,NA,90.4
1989-09-24,5368.14,NA,70.76
1989-09-25,5472.05,NA,62.79
1989-09-26,5559.94,NA,54.72
1989-09-27,5552.12,NA,6.49
1989-09-28,6032.2,NA,252.45
1989-09-29,6136.11,NA,62.79
1989-09-30,6095.88,NA,-9.8
1989-10-01,6407.98,NA,167.79
1989-10-02,6578.23,NA,96.5
1989-10-03,6775.09,NA,109.66
1989-10-04,7095.02,NA,172.39
1989-10-05,7265.96,NA,97.39
1989-10-06,7397.69,NA,77.61
1989-10-07,7588.61,NA,107.46
1989-10-08,7732.39,NA,83.69
1989-10-09,7849.82,NA,69.98
1989-10-10,7929.9,NA,51.38
1989-10-11,8040.25,NA,66.32
1989-10-12,8139.86,NA,60.63
1989-10-13,8239.96,NA,60.89
1989-10-14,8290.83,NA,36.13
1989-10-15,8374.88,NA,51.9
1989-10-16,8480.58,NA,62.46
1989-10-17,8586.28,NA,61.54
1989-10-18,8691.98,NA,61.77
1989-10-19,8808,NA,66.52
1989-10-20,8972.89,NA,91.64
1989-10-21,9006.19,NA,25.55
1989-10-22,9159.81,NA,86.27
1989-10-23,9461.86,NA,161.11
1989-10-24,9531.29,NA,43.81
1989-10-25,9866.57,NA,177.85
1989-10-26,10260,NA,207.19
1989-10-27,10562.3,NA,161.2
1989-10-28,10706.4,NA,81.49
1989-10-29,10916.5,NA,114.76
1989-10-30,11060.7,NA,81.49
1989-10-31,11179.2,NA,68.58
1989-11-01,11220,NA,29.41
1989-11-02,11317.8,NA,58.11
1989-11-03,11570,NA,136
1989-11-04,11695.8,NA,72.23
1989-11-05,11979.5,NA,151.92
1989-11-06,12154.3,NA,97.5
1989-11-07,12299.4,NA,82.39
1989-11-08,12445.1,NA,83.09
1989-11-09,12547.5,NA,61.23
1989-11-10,12844.8,NA,159.54
1989-11-11,13055.1,NA,115.59
1989-11-12,13295.3,NA,130.73
1989-11-13,13525.8,NA,125.76
1989-11-14,13603.2,NA,48.62
1989-11-15,13743.8,NA,80.48
1989-11-16,13883.6,NA,80.1
1989-11-17,NA,NA,NA
1989-11-18,14580,NA,NA
1989-11-19,14836.3,NA,138.81
1989-11-20,15063.6,NA,124.24
1989-11-21,15279.5,NA,118.46
1989-11-22,15527.8,NA,134.84
1989-11-23,15527.8,NA,9.98
1989-11-24,15742.8,NA,118.78
1989-11-25,16098.9,NA,189.78
1989-11-26,16184.4,NA,53.21
1989-11-27,16473.3,NA,155.77
1989-11-28,16592,NA,69.47
1989-11-29,16748.6,NA,88.59
1989-11-30,16836.9,NA,54.14
1989-12-01,16907.2,NA,45.06
1989-12-02,17047.8,NA,80.51
1989-12-03,17100.2,NA,35.99
1989-12-04,17100.2,NA,9.62
1989-12-05,17083,NA,0.97
1989-12-06,17187.6,NA,62.3
1989-12-07,17275.9,NA,54.14
1989-12-08,17363.4,NA,53.71
1989-12-09,17311.1,NA,-16.75
1989-12-10,17363.4,NA,35.99
1989-12-11,17486.8,NA,71.86
1989-12-12,17398.5,NA,-34.91
1989-12-13,17522.5,NA,72.09
1989-12-14,17522.5,NA,9.91
1989-12-15,17557.6,NA,28.13
1989-12-16,17576.1,NA,19.71
1989-12-17,17629.7,NA,37.44
1989-12-18,17684.2,NA,37.88
1989-12-19,17720.2,NA,28.58
1989-12-20,17737.8,NA,19.27
1989-12-21,17773.8,NA,28.58
1989-12-22,17720.2,NA,-16.62
1989-12-23,17756.2,NA,28.86
1989-12-24,17756.2,NA,11.2
1989-12-25,17864.3,NA,65.7
1989-12-26,17900.4,NA,29.37
1989-12-27,17864.3,NA,-6.97
1989-12-28,17864.3,NA,11.74
1989-12-29,17809.9,NA,-14.47
1989-12-30,17954,NA,85.06
1989-12-31,18007.6,NA,39.78
1990-01-01,18026.1,NA,4.22
1990-01-02,17918,NA,12.63
1990-01-03,18007.6,NA,21.53
1990-01-04,18043.7,NA,31.25
1990-01-05,18098.1,NA,13.08
1990-01-06,18079.7,NA,13.08
1990-01-07,18098.1,NA,31.25
1990-01-08,18134.2,NA,-5.19
1990-01-09,18187.8,NA,40.55
1990-01-10,18151.8,NA,39.94
1990-01-11,18206.2,NA,36.63
1990-01-12,18151.8,NA,-36.82
1990-01-13,18098.1,NA,-27.51
1990-01-14,18295.9,NA,145.3
1990-01-15,18386.4,NA,54.02
1990-01-16,18480.6,NA,47.42
1990-01-17,18480.6,NA,18.24
1990-01-18,18557.1,NA,38.01
1990-01-19,18652.3,NA,18.24
1990-01-20,18671.9,NA,66.72
1990-01-21,18652.3,NA,9.18
1990-01-22,18690.6,NA,9.62
1990-01-23,18690.6,NA,19.5
1990-01-24,18767.2,NA,57.63
1990-01-25,18767.2,NA,-9.85
1990-01-26,18728.9,NA,-10.78
1990-01-27,18825.1,NA,57.58
1990-01-28,18901.6,NA,48.21
1990-01-29,18882,NA,0.13
1990-01-30,18901.6,NA,20.29
1990-01-31,18901.6,NA,9.54
1990-02-01,18996.8,NA,58.42
1990-02-02,19149.9,NA,87.6
1990-02-03,19111.7,NA,-11.11
1990-02-04,19149.9,NA,29.62
1990-02-05,19092.1,NA,-17.98
1990-02-06,18958.6,NA,-56.11
1990-02-07,19206.9,NA,134.42
1990-02-08,19360,NA,88.71
1990-02-09,19341.3,NA,1.79
1990-02-10,19360,NA,20.42
1990-02-11,19380.5,NA,20.97
1990-02-12,19303.1,NA,-31.4
1990-02-13,19459.6,NA,87.76
1990-02-14,19520.2,NA,39.19
1990-02-15,19499.7,NA,-1.52
1990-02-16,19459.6,NA,-11.36
1990-02-17,19520.2,NA,39.35
1990-02-18,19520.2,NA,8.82
1990-02-19,19619.8,NA,59.04
1990-02-20,19579.7,NA,-11.36
1990-02-21,19619.8,NA,29.01
1990-02-22,19619.8,NA,9.6
1990-02-23,19600.2,NA,-0.23
1990-02-24,19720.3,NA,70.45
1990-02-25,19680.3,NA,-9.04
1990-02-26,19699.8,NA,20.26
1990-02-27,19579.7,NA,-49.22
1990-02-28,19699.8,NA,70.97
1990-03-01,19720.3,NA,20.75
1990-03-02,19820,NA,60.85
1990-03-03,19779.9,NA,-8.71
1990-03-04,19800.4,NA,21.54
1990-03-05,19800.4,NA,11.05
1990-03-06,20079.7,NA,149.07
1990-03-07,NA,NA,NA
1990-03-08,19980.1,NA,-41.78
1990-03-09,20140.3,NA,89.19
1990-03-10,19959.6,NA,NA
1990-03-11,20079.7,NA,69.28
1990-03-12,20220.3,NA,79.62
1990-03-13,20300.4,NA,48.69
1990-03-14,20300.4,NA,8.39
1990-03-15,20320,NA,18.28
1990-03-16,20421.2,NA,59.74
1990-03-17,20401.2,NA,-1.39
1990-03-18,20401.2,NA,8.82
1990-03-19,20381.1,NA,-1.32
1990-03-20,20340.5,NA,-11.67
1990-03-21,20483.5,NA,81.72
1990-03-22,20709.4,NA,124.29
1990-03-23,20915.2,NA,114.14
1990-03-24,21244.4,NA,176.42
1990-03-25,21346.8,NA,62.03
1990-03-26,21388,NA,31.16
1990-03-27,21409.5,NA,21.26
1990-03-28,21556.2,NA,84.33
1990-03-29,21766.4,NA,116.39
1990-03-30,22143.7,NA,200.65
1990-03-31,22761.2,NA,321.72
1990-04-01,23472.8,NA,369.24
1990-04-02,24395.8,NA,476.07
1990-04-03,25292.4,NA,463.13
1990-04-04,25974.2,NA,354.97
1990-04-05,26571.7,NA,312.42
1990-04-06,26988.3,NA,221.26
1990-04-07,27412.8,NA,224.5
1990-04-08,28001.8,NA,306.57
1990-04-09,29200.5,NA,613.95
1990-04-10,30254.2,NA,540.8
1990-04-11,30800.3,NA,284.96
1990-04-12,31475.3,NA,349.88
1990-04-13,32577.2,NA,565.15
1990-04-14,33756.7,NA,604.24
1990-04-15,34484,NA,376.25
1990-04-16,35314.4,NA,428.28
1990-04-17,36060.3,NA,402.34
1990-04-18,37145.6,NA,582.53
1990-04-19,38430.7,NA,683.23
1990-04-20,39039.7,NA,356.77
1990-04-21,39496.3,NA,287.77
1990-04-22,40144.9,NA,384.58
1990-04-23,41161.1,NA,569.89
1990-04-24,42460.7,NA,712.79
1990-04-25,43880.9,NA,774.55
1990-04-26,44199.3,NA,218.34
1990-04-27,44800.9,NA,360.85
1990-04-28,45119.2,NA,217.61
1990-04-29,45400.5,NA,200.79
1990-04-30,46039.1,NA,381.08
1990-05-01,46400.5,NA,241.2
1990-05-02,46759.8,NA,240.25
1990-05-03,47199.3,NA,280.64
1990-05-04,47359.4,NA,139.83
1990-05-05,47880.9,NA,322
1990-05-06,47439.5,NA,-154.6
1990-05-07,47839.9,NA,283.66
1990-05-08,48279.4,NA,307.43
1990-05-09,48839.9,NA,362.34
1990-05-10,48679.8,NA,-3.7
1990-05-11,48800.9,NA,136.11
1990-05-12,48720.8,NA,34.69
1990-05-13,49289.4,NA,360.88
1990-05-14,49496.2,NA,179.32
1990-05-15,49783.4,NA,254.9
1990-05-16,49990.2,NA,232.47
1990-05-17,50441.9,NA,355.16
1990-05-18,50152.8,NA,-7.94
1990-05-19,49990.2,NA,119.96
1990-05-20,49660.9,NA,35.71
1990-05-21,50070.5,NA,423.28
1990-05-22,49948,NA,192.64
1990-05-23,49042.5,NA,-202.97
1990-05-24,48800.9,NA,132.28
1990-05-25,49948,NA,831.67
1990-05-26,50070.5,NA,352.82
1990-05-27,49496.2,NA,54.62
1990-05-28,48519.6,NA,-106.71
1990-05-29,47880.9,NA,84.43
1990-05-30,47439.5,NA,203.7
1990-05-31,47199.3,NA,326.03
1990-06-01,47599.7,NA,647.35
1990-06-02,47679.8,NA,486.83
1990-06-03,47039.1,NA,121.97
1990-06-04,46240.3,NA,40.92
1990-06-05,45400.5,NA,53.78
1990-06-06,44679.8,NA,127.96
1990-06-07,43560.6,NA,-39.92
1990-06-08,43119.2,NA,314.6
1990-06-09,42154.4,NA,45.89
1990-06-10,41275,NA,64.45
1990-06-11,40684.6,NA,176.54
1990-06-12,40396.3,NA,323.36
1990-06-13,40396.3,NA,490.67
1990-06-14,39568.4,NA,75.88
1990-06-15,39387.3,NA,385.91
1990-06-16,38701.3,NA,96.47
1990-06-17,38498.3,NA,333.52
1990-06-18,38160,NA,264.1
1990-06-19,38160,NA,433.99
1990-06-20,37856.3,NA,280.67
1990-06-21,37363.6,NA,184.53
1990-06-22,36959.5,NA,228.96
1990-06-23,36216.2,NA,57.79
1990-06-24,35344.8,NA,-7.68
1990-06-25,34662.2,NA,91.44
1990-06-26,34035.6,NA,147.84
1990-06-27,33335.6,NA,108.37
1990-06-28,32549.9,NA,63.92
1990-06-29,32123.9,NA,243.75
1990-06-30,31349.6,NA,84.19
1990-07-01,30377.7,NA,-0.08
1990-07-02,29175.9,NA,-110.16
1990-07-03,28743.5,NA,274.38
1990-07-04,28024.8,NA,102.31
1990-07-05,27152.8,NA,19.29
1990-07-06,26204.4,NA,-43.28
1990-07-07,25496.2,NA,74.97
1990-07-08,24594.5,NA,-25.48
1990-07-09,23472.8,NA,-153.89
1990-07-10,23084.4,NA,184.16
1990-07-11,22674.9,NA,125.79
1990-07-12,21892.5,NA,-79.95
1990-07-13,21038.6,NA,-125.06
1990-07-14,20607,NA,66.37
1990-07-15,20039.7,NA,-2.34
1990-07-16,19459.6,NA,-10.47
1990-07-17,18710.2,NA,-72.79
1990-07-18,18043.7,NA,-25.58
1990-07-19,17275.9,NA,-79.51
1990-07-20,16541.3,NA,-65.24
1990-07-21,15844.1,NA,-55.37
1990-07-22,15229.4,NA,-16.87
1990-07-23,14340.2,NA,-158.2
1990-07-24,13588,NA,-96.23
1990-07-25,13010.4,NA,-20.57
1990-07-26,12474.3,NA,-1.31
1990-07-27,11921.2,NA,-12.98
1990-07-28,11152.9,NA,-145.86
1990-07-29,10811.5,NA,42.01
1990-07-30,10332.1,NA,-29.92
1990-07-31,9727.72,NA,-96.09
1990-08-01,9181.83,NA,-68.48
1990-08-02,8702.3,NA,-37.2
1990-08-03,8190.16,NA,-56.37
1990-08-04,7579.28,NA,-109.24
1990-08-05,7068.21,NA,-62.55
1990-08-06,6518.04,NA,-83.48
1990-08-07,5816.19,NA,-159.09
1990-08-08,5110.67,NA,-156.1
1990-08-09,4614.95,NA,-129.68
1990-08-10,4614.95,NA,26.55
1990-08-11,4552.05,NA,-5.01
1990-08-12,4622.12,NA,62.03
1990-08-13,4636.14,NA,33.77
1990-08-14,4699.03,NA,58.41
1990-08-15,4636.14,NA,-5.67
1990-08-16,4600.93,NA,7.81
1990-08-17,4552.05,NA,0.92
1990-08-18,4524.03,NA,11.43
1990-08-19,4544.88,NA,36.07
1990-08-20,4555.47,NA,30.9
1990-08-21,4566.07,NA,30.9
1990-08-22,4576.66,NA,30.9
1990-08-23,4587.26,NA,33.68
1990-08-24,4597.86,NA,37.87
1990-08-25,4608.45,NA,39.42
1990-08-26,4619.05,NA,39.42
1990-08-27,4629.3,NA,39.25
1990-08-28,4639.9,NA,37.16
1990-08-29,4650.15,NA,34.49
1990-08-30,4660.75,NA,34.84
1990-08-31,4671,NA,34.31
1990-09-01,4691.85,NA,39.65
1990-09-02,4712.7,NA,39.65
1990-09-03,4733.89,NA,39.82
1990-09-04,4754.74,NA,39.69
1990-09-05,4775.93,NA,39.82
1990-09-06,4796.78,NA,39.65
1990-09-07,4817.97,NA,40.05
1990-09-08,4838.82,NA,40.87
1990-09-09,4861.13,NA,41.61
1990-09-10,4883.65,NA,44.33
1990-09-11,4906.54,NA,46.09
1990-09-12,4929.06,NA,46.71
1990-09-13,4951.94,NA,46.86
1990-09-14,4974.46,NA,45.49
1990-09-15,4997.35,NA,45.62
1990-09-16,5019.87,NA,45.43
1990-09-17,5042.75,NA,45.62
1990-09-18,5065.27,NA,45.43
1990-09-19,5088.16,NA,47.23
1990-09-20,5110.67,NA,47.99
1990-09-21,5133.56,NA,42.74
1990-09-22,5156.08,NA,38.65
1990-09-23,5178.96,NA,28.99
1990-09-24,5201.48,NA,21.51
1990-09-25,5224.39,NA,21.17
1990-09-26,5248.22,NA,21.6
1990-09-27,5272.44,NA,22.16
1990-09-28,5296.27,NA,22.4
1990-09-29,5320.48,NA,22.62
1990-09-30,5344.31,NA,22.42
1990-10-01,5368.14,NA,22.4
1990-10-02,5392.36,NA,22.79
1990-10-03,5416.19,NA,24.06
1990-10-04,5440.02,NA,22.1
