date,s_af,r_cfs,i_cfs
2015-11-10,30522,NA,-4.1
2015-11-11,30485,NA,21
2015-11-12,30419,NA,1.4
2015-11-13,30353,NA,3.3
2015-11-14,30287,NA,8.6
2015-11-15,30222,NA,7
2015-11-16,30165,NA,-7.7
2015-11-17,30099,NA,4.5
2015-11-18,30025,NA,-4
2015-11-19,29989,NA,24.5
2015-11-20,29952,NA,14.9
2015-11-21,29888,NA,9.3
2015-11-22,29824,NA,16.4
2015-11-23,29796,NA,10.3
2015-11-24,29760,NA,0.8
2015-11-25,29750,NA,12.5
2015-11-26,29705,NA,2.2
2015-11-27,29659,NA,1.7
2015-11-28,29613,NA,5.2
2015-11-29,29558,NA,-2
2015-11-30,29521,NA,12.7
2015-12-01,29475,NA,4.5
2015-12-02,29430,NA,6
2015-12-03,29384,NA,5.7
2015-12-04,29347,NA,14.8
2015-12-05,29301,NA,3.1
2015-12-06,29265,NA,13.7
2015-12-07,29219,NA,5.1
2015-12-08,29182,NA,13.1
2015-12-09,29128,NA,15.7
2015-12-10,29065,NA,6.2
2015-12-11,29029,NA,17.2
2015-12-12,28975,NA,16.3
2015-12-13,28921,NA,-4.3
2015-12-14,28885,NA,-5.7
2015-12-15,28822,NA,-11.5
2015-12-16,28777,NA,31.3
2015-12-17,28732,NA,3.5
2015-12-18,28714,NA,13.1
2015-12-19,28669,NA,-3.2
2015-12-20,28651,NA,5.8
2015-12-21,28615,NA,5.6
2015-12-22,28615,NA,12.2
2015-12-23,28579,NA,-12.1
2015-12-24,28570,NA,36.5
2015-12-25,28534,NA,3.9
2015-12-26,28507,NA,7.1
2015-12-27,28471,NA,-3.6
2015-12-28,28444,NA,1.9
2015-12-29,28417,NA,11.5
2015-12-30,28381,NA,7.7
2015-12-31,28346,NA,8
2016-01-01,28301,NA,10.8
2016-01-02,28247,NA,4.4
2016-01-03,28220,NA,17.2
2016-01-04,28176,NA,0.6
2016-01-05,28256,NA,38.7
2016-01-06,28274,NA,-6.6
2016-01-07,28310,NA,-5.9
2016-01-08,28310,NA,26.4
2016-01-09,28292,NA,11.4
2016-01-10,28310,NA,15
2016-01-11,28328,NA,0.8
2016-01-12,28355,NA,20.4
2016-01-13,28363,NA,2.7
2016-01-14,28390,NA,20.5
2016-01-15,28417,NA,22.6
2016-01-16,28417,NA,-7.2
2016-01-17,28444,NA,21.4
2016-01-18,28462,NA,11.5
2016-01-19,28471,NA,0.5
2016-01-20,28552,NA,13.2
2016-01-21,28570,NA,10.4
2016-01-22,28597,NA,8.5
2016-01-23,28624,NA,8
2016-01-24,28651,NA,11.3
2016-01-25,28651,NA,0.7
2016-01-26,28651,NA,3.3
2016-01-27,28651,NA,12.5
2016-01-28,28642,NA,0.1
2016-01-29,28633,NA,3.8
2016-01-30,28615,NA,-5.9
2016-01-31,28624,NA,3.9
2016-02-01,28705,NA,14.9
2016-02-02,28696,NA,6.3
2016-02-03,28714,NA,14.6
2016-02-04,28696,NA,-19.3
2016-02-05,28714,NA,18.7
2016-02-06,28723,NA,-6.1
2016-02-07,28750,NA,4
2016-02-08,28777,NA,19.2
2016-02-09,28759,NA,-22.4
2016-02-10,28759,NA,-2.3
2016-02-11,28786,NA,23.5
2016-02-12,28786,NA,7.4
2016-02-13,28786,NA,10.2
2016-02-14,28786,NA,11.7
2016-02-15,28795,NA,20.6
2016-02-16,28795,NA,18
2016-02-17,28777,NA,16.8
2016-02-18,28786,NA,-15.7
2016-02-19,28759,NA,16.2
2016-02-20,28741,NA,17.8
2016-02-21,28723,NA,2.5
2016-02-22,28723,NA,20.3
2016-02-23,28687,NA,2.7
2016-02-24,28651,NA,2.9
2016-02-25,28642,NA,22.7
2016-02-26,28642,NA,18.4
2016-02-27,28633,NA,19.3
2016-02-28,28606,NA,6.1
2016-02-29,28579,NA,10.5
2016-03-01,28570,NA,8.7
2016-03-02,28561,NA,24
2016-03-03,28543,NA,5.9
2016-03-04,28534,NA,11.4
2016-03-05,NA,NA,NA
2016-03-06,NA,NA,NA
2016-03-07,NA,NA,NA
2016-03-08,28714,NA,25.3
2016-03-09,28723,NA,18.1
2016-03-10,28714,NA,-1.7
2016-03-11,28723,NA,16.2
2016-03-12,28804,NA,16
2016-03-13,28813,NA,16.9
2016-03-14,28822,NA,0.4
2016-03-15,28840,NA,27.9
2016-03-16,28840,NA,9.9
2016-03-17,28849,NA,24
2016-03-18,28840,NA,9.2
2016-03-19,28849,NA,15.5
2016-03-20,28858,NA,16.6
2016-03-21,28858,NA,9.9
2016-03-22,28849,NA,2.2
2016-03-23,28831,NA,7.7
2016-03-24,28822,NA,-1.5
2016-03-25,28840,NA,45.7
2016-03-26,28804,NA,-4.7
2016-03-27,28777,NA,9.2
2016-03-28,28795,NA,20.4
2016-03-29,28795,NA,-1.3
2016-03-30,28777,NA,-6.8
2016-03-31,28777,NA,19.5
2016-04-01,28750,NA,-1.2
2016-04-02,28732,NA,26.6
2016-04-03,28714,NA,12.3
2016-04-04,28696,NA,14.1
2016-04-05,28651,NA,1.9
2016-04-06,28642,NA,42.9
2016-04-07,28633,NA,18.5
2016-04-08,28642,NA,8.4
2016-04-09,28651,NA,-8.3
2016-04-10,28669,NA,0.1
2016-04-11,28705,NA,31.2
2016-04-12,28714,NA,8.1
2016-04-13,28723,NA,11.2
2016-04-14,28723,NA,2
2016-04-15,28714,NA,-0.9
2016-04-16,28723,NA,16.7
2016-04-17,28732,NA,17
2016-04-18,28723,NA,14.9
2016-04-19,28696,NA,17.5
2016-04-20,28669,NA,13.4
2016-04-21,28642,NA,24.6
2016-04-22,28588,NA,8.7
2016-04-23,28561,NA,4.5
2016-04-24,28534,NA,14.2
2016-04-25,28507,NA,-6.4
2016-04-26,28498,NA,9.2
2016-04-27,28471,NA,-1.7
2016-04-28,28444,NA,3.5
2016-04-29,28426,NA,9.9
2016-04-30,28399,NA,-0.6
2016-05-01,28372,NA,8
2016-05-02,28363,NA,22
2016-05-03,28355,NA,27.3
2016-05-04,28346,NA,25.7
2016-05-05,28328,NA,14.1
2016-05-06,28319,NA,3.2
2016-05-07,28355,NA,17.7
2016-05-08,28355,NA,12.8
2016-05-09,28346,NA,12.1
2016-05-10,28337,NA,8.4
2016-05-11,28337,NA,16
2016-05-12,28337,NA,16.6
2016-05-13,28337,NA,22.2
2016-05-14,28319,NA,7.9
2016-05-15,28292,NA,-2.4
2016-05-16,28283,NA,13.8
2016-05-17,28274,NA,17.4
2016-05-18,28256,NA,12.1
2016-05-19,28229,NA,16
2016-05-20,28203,NA,10.8
2016-05-21,28176,NA,-1.5
2016-05-22,28158,NA,16.3
2016-05-23,28150,NA,0.9
2016-05-24,28141,NA,10.6
2016-05-25,28123,NA,7.3
2016-05-26,28105,NA,11.6
2016-05-27,28070,NA,3.3
2016-05-28,28026,NA,12.9
2016-05-29,27999,NA,27.3
2016-05-30,27990,NA,10.9
2016-05-31,27990,NA,20
2016-06-01,27973,NA,15.2
2016-06-02,27955,NA,25.1
2016-06-03,27902,NA,17
2016-06-04,27867,NA,33.6
2016-06-05,27849,NA,34.6
2016-06-06,27840,NA,18.4
2016-06-07,27831,NA,20.3
2016-06-08,27805,NA,11.6
2016-06-09,27769,NA,4.7
2016-06-10,27743,NA,27.5
2016-06-11,27707,NA,6.6
2016-06-12,27690,NA,20.5
2016-06-13,27681,NA,7.9
2016-06-14,27654,NA,7.2
2016-06-15,NA,NA,NA
2016-06-16,27566,NA,8.2
2016-06-17,27531,NA,18.5
2016-06-18,27478,NA,8.5
2016-06-19,27460,NA,31.6
2016-06-20,27451,NA,26.6
2016-06-21,27407,NA,17
2016-06-22,27372,NA,23.5
2016-06-23,27337,NA,14.3
2016-06-24,27302,NA,8.8
2016-06-25,27276,NA,12.6
2016-06-26,27250,NA,21.8
2016-06-27,27232,NA,25.7
2016-06-28,27198,NA,23.6
2016-06-29,27154,NA,29.4
2016-06-30,27154,NA,-3.4
2016-07-01,27128,NA,-4.2
2016-07-02,27111,NA,14.8
2016-07-03,27085,NA,17.9
2016-07-04,27067,NA,17.6
2016-07-05,27041,NA,9.5
2016-07-06,27015,NA,10.1
2016-07-07,26971,NA,6.7
2016-07-08,26954,NA,17.7
2016-07-09,26928,NA,5.8
2016-07-10,26902,NA,10
2016-07-11,26884,NA,17.8
2016-07-12,26841,NA,17.8
2016-07-13,26537,NA,18.4
2016-07-14,26193,NA,21.4
2016-07-15,25859,NA,31.3
2016-07-16,25493,NA,27.6
2016-07-17,25120,NA,20.1
2016-07-18,24749,NA,26.2
2016-07-19,24381,NA,27.7
2016-07-20,24005,NA,21.9
2016-07-21,23633,NA,32.3
2016-07-22,23270,NA,49.5
2016-07-23,22893,NA,21.8
2016-07-24,22518,NA,35.2
2016-07-25,22152,NA,32.8
2016-07-26,21781,NA,28.8
2016-07-27,21451,NA,38.9
2016-07-28,21156,NA,42.9
2016-07-29,20853,NA,39.5
2016-07-30,20559,NA,34
2016-07-31,20268,NA,40.9
2016-08-01,19976,NA,32.4
2016-08-02,19648,NA,37.3
2016-08-03,19329,NA,28
2016-08-04,19020,NA,31.4
2016-08-05,18728,NA,13.8
2016-08-06,18490,NA,36.5
2016-08-07,18292,NA,33.2
2016-08-08,18104,NA,24.4
2016-08-09,17915,NA,21.8
2016-08-10,17735,NA,24.4
2016-08-11,17548,NA,22.4
2016-08-12,17387,NA,32.3
2016-08-13,17219,NA,30.4
2016-08-14,17065,NA,35.4
2016-08-15,16896,NA,31.8
2016-08-16,16733,NA,27.9
2016-08-17,16563,NA,18.9
2016-08-18,16408,NA,28.3
2016-08-19,16230,NA,21
2016-08-20,16057,NA,17.3
2016-08-21,15906,NA,24.5
2016-08-22,15768,NA,17.8
2016-08-23,15637,NA,19.4
2016-08-24,15486,NA,21.8
2016-08-25,15326,NA,26.3
2016-08-26,15159,NA,18.3
2016-08-27,14998,NA,29.1
2016-08-28,14831,NA,16.3
2016-08-29,15339,NA,696
2016-08-30,14649,NA,-641.9
2016-08-31,14630,NA,22.3
2016-09-01,14617,NA,17
2016-09-02,14598,NA,9.8
2016-09-03,14572,NA,24.1
2016-09-04,14559,NA,12.4
2016-09-05,14546,NA,0.5
2016-09-06,14546,NA,10.3
2016-09-07,14546,NA,27.9
2016-09-08,14526,NA,11.3
2016-09-09,14513,NA,14.9
2016-09-10,14500,NA,11
2016-09-11,14481,NA,10.2
2016-09-12,14468,NA,13.8
2016-09-13,14462,NA,10
2016-09-14,14468,NA,5.6
2016-09-15,14468,NA,9.9
2016-09-16,14462,NA,11.3
2016-09-17,14455,NA,7.2
2016-09-18,14455,NA,20.5
2016-09-19,14449,NA,15.3
2016-09-20,14449,NA,19.3
2016-09-21,14442,NA,13.7
2016-09-22,14429,NA,-2.8
2016-09-23,14416,NA,9.8
2016-09-24,14384,NA,-4.8
2016-09-25,14371,NA,23.1
2016-09-26,14345,NA,11.3
2016-09-27,14332,NA,24.2
2016-09-28,14293,NA,9.2
2016-09-29,14254,NA,13.8
2016-09-30,14222,NA,15.2
2016-10-01,14202,NA,15.7
2016-10-02,14183,NA,5.2
2016-10-03,14177,NA,6
2016-10-04,14164,NA,5
2016-10-05,14151,NA,8.1
2016-10-06,14145,NA,13.8
2016-10-07,14133,NA,8.6
2016-10-08,14120,NA,6.5
2016-10-09,14114,NA,17.2
2016-10-10,14101,NA,5.5
2016-10-11,14095,NA,9.1
2016-10-12,14070,NA,-5.5
2016-10-13,14070,NA,17.2
2016-10-14,14057,NA,5.2
2016-10-15,14057,NA,13.5
2016-10-16,14089,NA,26.8
2016-10-17,14101,NA,-3.6
2016-10-18,14107,NA,7.2
2016-10-19,14114,NA,5
2016-10-20,14107,NA,8.2
2016-10-21,14101,NA,13.9
2016-10-22,14089,NA,7.9
2016-10-23,14070,NA,-4.2
2016-10-24,14076,NA,12.6
2016-10-25,14089,NA,10.4
2016-10-26,14095,NA,6.6
2016-10-27,14101,NA,6.5
2016-10-28,14158,NA,11.3
2016-10-29,14183,NA,8.9
2016-10-30,14202,NA,3.8
2016-10-31,14241,NA,15.4
2016-11-01,14267,NA,1.7
2016-11-02,14287,NA,4.6
2016-11-03,14299,NA,2
2016-11-04,14325,NA,18.9
2016-11-05,14345,NA,11.9
2016-11-06,14371,NA,13.8
2016-11-07,14384,NA,1
2016-11-08,14384,NA,17.1
2016-11-09,14371,NA,13.7
2016-11-10,14390,NA,11.6
2016-11-11,14397,NA,11.9
2016-11-12,14403,NA,13.3
2016-11-13,14403,NA,3.8
2016-11-14,14403,NA,10.9
2016-11-15,14403,NA,2.6
2016-11-16,14410,NA,9.8
2016-11-17,14410,NA,5.2
2016-11-18,14410,NA,2.7
2016-11-19,14423,NA,17.8
2016-11-20,14410,NA,-10.6
2016-11-21,14455,NA,1.2
2016-11-22,14474,NA,3.7
2016-11-23,14507,NA,18.6
2016-11-24,14520,NA,-2.8
2016-11-25,14546,NA,9.6
2016-11-26,14572,NA,5
2016-11-27,14637,NA,1.2
2016-11-28,14675,NA,7.5
2016-11-29,14695,NA,-4.8
2016-11-30,14727,NA,7.1
2016-12-01,14766,NA,14.2
2016-12-02,14792,NA,-4.3
2016-12-03,14838,NA,13.8
2016-12-04,14871,NA,-0.2
2016-12-05,14904,NA,6.5
2016-12-06,14931,NA,1.2
2016-12-07,14965,NA,7.5
2016-12-08,14991,NA,3.9
2016-12-09,15032,NA,10.5
2016-12-10,15072,NA,14.6
2016-12-11,15105,NA,4.6
2016-12-12,15132,NA,-2.3
2016-12-13,15172,NA,6.3
2016-12-14,15205,NA,5.1
2016-12-15,15239,NA,11.5
2016-12-16,15299,NA,-0.9
2016-12-17,15339,NA,13.2
2016-12-18,15359,NA,-12.2
2016-12-19,15393,NA,7.4
2016-12-20,15413,NA,-1.5
2016-12-21,15446,NA,6.3
2016-12-22,15473,NA,1.6
2016-12-23,15520,NA,20.5
2016-12-24,15617,NA,7.6
2016-12-25,15651,NA,5.7
2016-12-26,15679,NA,2.4
2016-12-27,15706,NA,-1.2
2016-12-28,15747,NA,10.5
2016-12-29,15789,NA,11.7
2016-12-30,15830,NA,10
2016-12-31,15858,NA,-8.6
2017-01-01,15906,NA,8.6
2017-01-02,15947,NA,9.9
2017-01-03,15981,NA,4.4
2017-01-04,16016,NA,2.4
2017-01-05,16078,NA,9.4
2017-01-06,16126,NA,3.4
2017-01-07,16195,NA,14.6
2017-01-08,16266,NA,1.7
2017-01-09,16386,NA,6.1
2017-01-10,16606,NA,181.8
2017-01-11,16762,NA,62.8
2017-01-12,17146,NA,313.5
2017-01-13,17387,NA,206.1
2017-01-14,17541,NA,109.2
2017-01-15,17629,NA,43
2017-01-16,17712,NA,37.4
2017-01-17,17765,NA,28
2017-01-18,17795,NA,9.3
2017-01-19,17900,NA,26.1
2017-01-20,18036,NA,60.3
2017-01-21,19150,NA,983.3
2017-01-22,19368,NA,152.6
2017-01-23,21251,NA,1739.6
2017-01-24,22290,NA,981.7
2017-01-25,22942,NA,607.9
2017-01-26,23501,NA,522.8
2017-01-27,23873,NA,344
2017-01-28,24198,NA,280.1
2017-01-29,24456,NA,214.6
2017-01-30,24674,NA,172.1
2017-01-31,24867,NA,151.6
2017-02-01,25036,NA,138.2
2017-02-02,25171,NA,121.2
2017-02-03,25315,NA,106.1
2017-02-04,25628,NA,265.9
2017-02-05,25919,NA,252
2017-02-06,26253,NA,243.6
2017-02-07,27814,NA,1517
2017-02-08,29083,NA,1212.3
2017-02-09,29943,NA,877.4
2017-02-10,30522,NA,561.2
2017-02-11,31395,NA,781.4
2017-02-12,32323,NA,878.4
2017-02-13,33079,NA,712.8
2017-02-14,33656,NA,535.6
2017-02-15,34159,NA,457.5
2017-02-16,34576,NA,389.1
2017-02-17,35192,NA,402.9
2017-02-18,63290,NA,27390.5
2017-02-19,71886,NA,8550.1
2017-02-20,75939,NA,3983.9
2017-02-21,79541,NA,3565.7
2017-02-22,81994,NA,2414.3
2017-02-23,83794,NA,1769.8
2017-02-24,85321,NA,1517.7
2017-02-25,86335,NA,1007.6
2017-02-26,87484,NA,1110.2
2017-02-27,88495,NA,998.6
2017-02-28,89227,NA,702.6
2017-03-01,89757,NA,496.8
2017-03-02,90343,NA,569.5
2017-03-03,90696,NA,344.8
2017-03-04,91030,NA,328.2
2017-03-05,91382,NA,306.6
2017-03-06,91772,NA,329.9
2017-03-07,92106,NA,327
2017-03-08,92424,NA,313.4
2017-03-09,92725,NA,306.9
2017-03-10,92988,NA,270.4
2017-03-11,93251,NA,269.9
2017-03-12,93514,NA,278.5
2017-03-13,93759,NA,248.8
2017-03-14,94003,NA,275.8
2017-03-15,94212,NA,223.1
2017-03-16,94384,NA,177.8
2017-03-17,94613,NA,246
2017-03-18,94785,NA,186.8
2017-03-19,95014,NA,230.9
2017-03-20,95204,NA,187.7
2017-03-21,95472,NA,225.7
2017-03-22,95815,NA,275
2017-03-23,96142,NA,310.4
2017-03-24,96373,NA,289.4
2017-03-25,96586,NA,259.7
2017-03-26,96798,NA,270.2
2017-03-27,96953,NA,209.7
2017-03-28,97127,NA,224.5
2017-03-29,97282,NA,203.2
2017-03-30,97339,NA,126
2017-03-31,97301,NA,48.1
2017-04-01,97417,NA,198.4
2017-04-02,97513,NA,166
2017-04-03,97629,NA,174.7
