date,s_af,r_cfs,i_cfs
2015-04-27,230435,NA,1709
2015-04-28,232824,NA,1418
2015-04-29,234338,NA,976
2015-04-30,235829,NA,964
2015-05-01,235798,NA,196
2015-05-02,235893,NA,273
2015-05-03,235702,NA,114
2015-05-04,235702,NA,219
2015-05-05,235384,NA,48
2015-05-06,235035,NA,33
2015-05-07,235575,NA,500
2015-05-08,236084,NA,473
2015-05-09,236624,NA,491
2015-05-10,236370,NA,88
2015-05-11,236846,NA,486
2015-05-12,237005,NA,329
2015-05-13,236656,NA,34
2015-05-14,236401,NA,81
2015-05-15,236687,NA,356
2015-05-16,236878,NA,292
2015-05-17,237132,NA,327
2015-05-18,237800,NA,745
2015-05-19,237800,NA,606
2015-05-20,237418,NA,506
2015-05-21,237069,NA,619
2015-05-22,236751,NA,684
2015-05-23,236560,NA,624
2015-05-24,236910,NA,748
2015-05-25,237291,NA,639
2015-05-26,238119,NA,739
2015-05-27,238919,NA,658
2015-05-28,238471,NA,81
2015-05-29,238471,NA,221
2015-05-30,238535,NA,498
2015-05-31,239015,NA,546
2015-06-01,238471,NA,597
2015-06-02,237800,NA,531
2015-06-03,237291,NA,576
2015-06-04,237228,NA,836
2015-06-05,236719,NA,614
2015-06-06,236656,NA,766
2015-06-07,236878,NA,710
2015-06-08,236783,NA,849
2015-06-09,236497,NA,1151
2015-06-10,236814,NA,1030
2015-06-11,237069,NA,1011
2015-06-12,237291,NA,1074
2015-06-13,237418,NA,1102
2015-06-14,237991,NA,1206
2015-06-15,238919,NA,1154
2015-06-16,238471,NA,781
2015-06-17,238407,NA,1178
2015-06-18,237228,NA,848
2015-06-19,236910,NA,1173
2015-06-20,237259,NA,1526
2015-06-21,237577,NA,1200
2015-06-22,237863,NA,1415
2015-06-23,237959,NA,1182
2015-06-24,238215,NA,1256
2015-06-25,238343,NA,1205
2015-06-26,238855,NA,1530
2015-06-27,238919,NA,1327
2015-06-28,239239,NA,1267
2015-06-29,238631,NA,1116
2015-06-30,238503,NA,1680
2015-07-01,237387,NA,908
2015-07-02,237450,NA,1775
2015-07-03,237069,NA,1566
2015-07-04,237545,NA,1258
2015-07-05,238183,NA,1335
2015-07-06,237991,NA,1289
2015-07-07,237927,NA,1406
2015-07-08,238919,NA,1208
2015-07-09,239271,NA,1348
2015-07-10,239463,NA,1239
2015-07-11,239367,NA,1095
2015-07-12,239431,NA,1081
2015-07-13,239303,NA,1295
2015-07-14,238983,NA,1204
2015-07-15,238727,NA,1317
2015-07-16,238663,NA,1248
2015-07-17,239111,NA,1334
2015-07-18,239015,NA,1186
2015-07-19,238823,NA,1236
2015-07-20,238759,NA,1401
2015-07-21,239431,NA,1325
2015-07-22,238727,NA,1414
2015-07-23,238471,NA,1522
2015-07-24,238311,NA,1594
2015-07-25,237991,NA,1523
2015-07-26,237927,NA,1443
2015-07-27,237800,NA,1471
2015-07-28,237704,NA,1450
2015-07-29,238119,NA,1430
2015-07-30,238343,NA,1564
2015-07-31,238439,NA,1539
2015-08-01,238535,NA,1572
2015-08-02,238823,NA,1679
2015-08-03,238407,NA,1344
2015-08-04,237959,NA,1544
2015-08-05,237514,NA,1532
2015-08-06,237450,NA,1701
2015-08-07,237545,NA,1760
2015-08-08,237418,NA,1679
2015-08-09,237736,NA,1630
2015-08-10,237545,NA,1454
2015-08-11,237704,NA,1387
2015-08-12,238471,NA,1781
2015-08-13,239207,NA,1574
2015-08-14,239111,NA,1517
2015-08-15,239271,NA,1546
2015-08-16,238759,NA,1162
2015-08-17,238503,NA,1431
2015-08-18,238535,NA,1736
2015-08-19,238631,NA,1499
2015-08-20,238951,NA,1526
2015-08-21,239143,NA,1576
2015-08-22,239271,NA,1495
2015-08-23,238343,NA,1618
2015-08-24,238215,NA,1578
2015-08-25,238023,NA,1477
2015-08-26,237800,NA,1595
2015-08-27,237673,NA,1559
2015-08-28,237514,NA,1545
2015-08-29,237355,NA,1575
2015-08-30,237132,NA,1519
2015-08-31,236973,NA,1436
2015-09-01,236751,NA,1409
2015-09-02,236560,NA,1356
2015-09-03,236560,NA,1393
2015-09-04,236592,NA,1374
2015-09-05,236560,NA,1579
2015-09-06,236719,NA,1376
2015-09-07,236401,NA,1427
2015-09-08,236465,NA,1481
2015-09-09,236401,NA,1698
2015-09-10,237609,NA,1666
2015-09-11,239047,NA,940
2015-09-12,239207,NA,614
2015-09-13,239431,NA,1554
2015-09-14,239111,NA,1072
2015-09-15,238567,NA,1467
2015-09-16,238759,NA,1728
2015-09-17,238663,NA,1587
2015-09-18,238503,NA,1537
2015-09-19,238407,NA,1668
2015-09-20,239239,NA,1593
2015-09-21,238439,NA,1423
2015-09-22,238439,NA,1500
2015-09-23,239239,NA,1583
2015-09-24,239367,NA,1260
2015-09-25,239079,NA,1101
2015-09-26,238951,NA,1161
2015-09-27,238855,NA,1187
2015-09-28,238567,NA,796
2015-09-29,238439,NA,930
2015-09-30,237927,NA,925
2015-10-01,237450,NA,752
2015-10-02,237164,NA,758
2015-10-03,236783,NA,711
2015-10-04,236687,NA,778
2015-10-05,236497,NA,834
2015-10-06,236433,NA,790
2015-10-07,236687,NA,821
2015-10-08,236846,NA,690
2015-10-09,236370,NA,802
2015-10-10,235925,NA,801
2015-10-11,236020,NA,299
2015-10-12,235480,NA,484
2015-10-13,234338,NA,201
2015-10-14,233076,NA,174
2015-10-15,231657,NA,199
2015-10-16,229558,NA,-10
2015-10-17,228619,NA,34
2015-10-18,226970,NA,3
2015-10-19,225292,NA,34
2015-10-20,223565,NA,19
2015-10-21,222269,NA,-9
2015-10-22,220094,NA,-1
2015-10-23,218810,NA,195
2015-10-24,217230,NA,237
2015-10-25,215502,NA,-7
2015-10-26,213360,NA,-48
2015-10-27,212460,NA,508
2015-10-28,211412,NA,487
2015-10-29,210335,NA,-101
2015-10-30,209472,NA,-17
2015-10-31,208521,NA,-68
2015-11-01,207185,NA,-92
2015-11-02,205918,NA,-54
2015-11-03,205505,NA,35
2015-11-04,205004,NA,-9
2015-11-05,205328,NA,417
2015-11-06,206006,NA,602
2015-11-07,206212,NA,376
2015-11-08,205653,NA,-19
2015-11-09,205181,NA,5
2015-11-10,204680,NA,8
2015-11-11,204857,NA,402
2015-11-12,205034,NA,406
2015-11-13,204975,NA,219
2015-11-14,204916,NA,218
2015-11-15,204445,NA,46
2015-11-16,204592,NA,329
2015-11-17,204946,NA,630
2015-11-18,205122,NA,375
2015-11-19,205152,NA,261
2015-11-20,204798,NA,106
2015-11-21,204739,NA,218
2015-11-22,204386,NA,75
2015-11-23,204180,NA,142
2015-11-24,204592,NA,489
2015-11-25,204857,NA,385
2015-11-26,204386,NA,5
2015-11-27,204621,NA,373
2015-11-28,205063,NA,467
2015-11-29,204533,NA,-23
2015-11-30,204975,NA,468
2015-12-01,205152,NA,386
2015-12-02,205004,NA,169
2015-12-03,205535,NA,531
2015-12-04,205770,NA,1410
2015-12-05,204474,NA,1187
2015-12-06,205947,NA,985
2015-12-07,206595,NA,605
2015-12-08,206713,NA,396
2015-12-09,206566,NA,168
2015-12-10,206625,NA,303
2015-12-11,206242,NA,71
2015-12-12,205800,NA,27
2015-12-13,205711,NA,399
2015-12-14,204739,NA,99
2015-12-15,204415,NA,79
2015-12-16,205093,NA,585
2015-12-17,205711,NA,555
2015-12-18,206330,NA,817
2015-12-19,206860,NA,510
2015-12-20,206860,NA,242
2015-12-21,206271,NA,481
2015-12-22,205623,NA,302
2015-12-23,204563,NA,183
2015-12-24,204209,NA,96
2015-12-25,204005,NA,203
2015-12-26,203742,NA,87
2015-12-27,203450,NA,73
2015-12-28,203420,NA,204
2015-12-29,203654,NA,338
2015-12-30,203888,NA,335
2015-12-31,203946,NA,246
2016-01-01,204238,NA,364
2016-01-02,204415,NA,306
2016-01-03,204063,NA,48
2016-01-04,204474,NA,424
2016-01-05,204857,NA,826
2016-01-06,205505,NA,1541
2016-01-07,205623,NA,608
2016-01-08,204946,NA,520
2016-01-09,206536,NA,1019
2016-01-10,206772,NA,336
2016-01-11,205859,NA,526
2016-01-12,205829,NA,544
2016-01-13,206831,NA,1613
2016-01-14,206448,NA,1230
2016-01-15,205888,NA,606
2016-01-16,206477,NA,707
2016-01-17,209086,NA,2251
2016-01-18,211772,NA,2349
2016-01-19,217260,NA,3673
2016-01-20,217139,NA,2100
2016-01-21,214356,NA,1269
2016-01-22,215593,NA,2152
2016-01-23,218476,NA,2962
2016-01-24,220308,NA,1880
2016-01-25,219236,NA,1303
2016-01-26,218081,NA,985
2016-01-27,215231,NA,816
2016-01-28,212670,NA,817
2016-01-29,213722,NA,2134
2016-01-30,212460,NA,1711
2016-01-31,210185,NA,1168
2016-02-01,208224,NA,922
2016-02-02,206360,NA,743
2016-02-03,205122,NA,726
2016-02-04,205446,NA,510
2016-02-05,205829,NA,419
2016-02-06,206242,NA,427
2016-02-07,206566,NA,382
2016-02-08,206801,NA,342
2016-02-09,207037,NA,345
2016-02-10,206330,NA,367
2016-02-11,205122,NA,328
2016-02-12,205682,NA,835
2016-02-13,206507,NA,636
2016-02-14,206654,NA,469
2016-02-15,206036,NA,265
2016-02-16,205623,NA,343
2016-02-17,205711,NA,535
2016-02-18,206389,NA,559
2016-02-19,206713,NA,555
2016-02-20,206831,NA,509
2016-02-21,206890,NA,424
2016-02-22,206536,NA,390
2016-02-23,206094,NA,468
2016-02-24,206330,NA,366
2016-02-25,206860,NA,488
2016-02-26,207096,NA,339
2016-02-27,206801,NA,443
2016-02-28,206772,NA,464
2016-02-29,206890,NA,280
2016-03-01,206124,NA,125
2016-03-02,205387,NA,283
2016-03-03,204769,NA,375
2016-03-04,204946,NA,408
2016-03-05,NA,NA,NA
2016-03-06,NA,NA,NA
2016-03-07,NA,NA,NA
2016-03-08,218203,NA,1811
2016-03-09,216683,NA,1497
2016-03-10,218689,NA,3120
2016-03-11,226722,NA,6026
2016-03-12,233960,NA,5738
2016-03-13,241160,NA,5819
2016-03-14,244515,NA,4599
2016-03-15,243869,NA,2986
2016-03-16,242708,NA,2191
2016-03-17,241225,NA,1728
2016-03-18,239656,NA,1463
2016-03-19,237609,NA,1306
2016-03-20,235480,NA,1273
2016-03-21,233297,NA,1234
2016-03-22,230811,NA,1087
2016-03-23,228089,NA,933
2016-03-24,228525,NA,809
2016-03-25,229308,NA,781
2016-03-26,229965,NA,698
2016-03-27,230278,NA,628
2016-03-28,229715,NA,634
2016-03-29,230090,NA,549
2016-03-30,230779,NA,568
2016-03-31,231249,NA,490
2016-04-01,231688,NA,462
2016-04-02,232225,NA,492
2016-04-03,232666,NA,450
2016-04-04,233013,NA,403
2016-04-05,233297,NA,371
2016-04-06,233707,NA,454
2016-04-07,233991,NA,377
2016-04-08,234275,NA,370
2016-04-09,233013,NA,474
2016-04-10,233266,NA,345
2016-04-11,231594,NA,481
2016-04-12,232067,NA,460
2016-04-13,232950,NA,658
2016-04-14,233171,NA,327
2016-04-15,233392,NA,330
2016-04-16,233581,NA,320
2016-04-17,233739,NA,307
2016-04-18,233960,NA,343
2016-04-19,234086,NA,273
2016-04-20,234307,NA,340
2016-04-21,234433,NA,294
2016-04-22,235575,NA,796
2016-04-23,236115,NA,485
2016-04-24,236211,NA,268
2016-04-25,236306,NA,273
2016-04-26,236401,NA,277
2016-04-27,236719,NA,387
2016-04-28,236878,NA,295
2016-04-29,236878,NA,227
2016-04-30,236878,NA,230
2016-05-01,236910,NA,242
2016-05-02,237005,NA,284
2016-05-03,237069,NA,265
2016-05-04,237164,NA,281
2016-05-05,237355,NA,313
2016-05-06,237577,NA,339
2016-05-07,237704,NA,276
2016-05-08,237800,NA,260
2016-05-09,237831,NA,238
2016-05-10,237863,NA,242
2016-05-11,237831,NA,218
2016-05-12,237800,NA,216
2016-05-13,237704,NA,186
2016-05-14,237673,NA,197
2016-05-15,237577,NA,188
2016-05-16,237514,NA,201
2016-05-17,237418,NA,187
2016-05-18,237228,NA,140
2016-05-19,236878,NA,71
2016-05-20,236656,NA,123
2016-05-21,236528,NA,158
2016-05-22,236465,NA,181
2016-05-23,236211,NA,113
2016-05-24,235861,NA,216
2016-05-25,235416,NA,161
2016-05-26,232761,NA,157
2016-05-27,232288,NA,115
2016-05-28,232130,NA,213
2016-05-29,232098,NA,195
2016-05-30,232098,NA,203
2016-05-31,231878,NA,109
2016-06-01,232382,NA,470
2016-06-02,232161,NA,443
2016-06-03,232603,NA,512
2016-06-04,231941,NA,150
2016-06-05,232540,NA,585
2016-06-06,233045,NA,499
2016-06-07,233423,NA,550
2016-06-08,233676,NA,535
2016-06-09,234307,NA,746
2016-06-10,235543,NA,970
2016-06-11,236656,NA,816
2016-06-12,237991,NA,859
2016-06-13,239303,NA,846
2016-06-14,239463,NA,267
2016-06-15,NA,NA,NA
2016-06-16,239079,NA,99
2016-06-17,239496,NA,368
2016-06-18,239784,NA,358
2016-06-19,238983,NA,139
2016-06-20,238599,NA,170
2016-06-21,237991,NA,284
2016-06-22,237577,NA,1309
2016-06-23,237609,NA,1274
2016-06-24,237259,NA,1013
2016-06-25,237704,NA,1148
2016-06-26,238119,NA,1265
2016-06-27,238055,NA,1097
2016-06-28,238663,NA,1162
2016-06-29,238855,NA,1098
2016-06-30,239079,NA,1113
2016-07-01,239624,NA,1062
2016-07-02,239848,NA,1093
2016-07-03,239303,NA,1126
2016-07-04,238919,NA,1129
2016-07-05,239143,NA,1427
2016-07-06,239207,NA,1345
2016-07-07,239688,NA,1077
2016-07-08,239784,NA,1070
2016-07-09,239560,NA,1171
2016-07-10,237577,NA,452
2016-07-11,238119,NA,1076
2016-07-12,237991,NA,1219
2016-07-13,238023,NA,1404
2016-07-14,238151,NA,1449
2016-07-15,238823,NA,1857
2016-07-16,239207,NA,2052
2016-07-17,238183,NA,1188
2016-07-18,238087,NA,1583
2016-07-19,238151,NA,1346
2016-07-20,238023,NA,1236
2016-07-21,238183,NA,1059
2016-07-22,237736,NA,623
2016-07-23,238087,NA,1032
2016-07-24,237863,NA,905
2016-07-25,238055,NA,1140
2016-07-26,237831,NA,779
2016-07-27,238855,NA,1156
2016-07-28,238919,NA,991
2016-07-29,238439,NA,868
2016-07-30,238439,NA,1135
2016-07-31,238247,NA,1201
2016-08-01,238023,NA,1090
2016-08-02,237863,NA,1052
2016-08-03,237895,NA,995
2016-08-04,238087,NA,1053
2016-08-05,238151,NA,920
2016-08-06,238215,NA,925
2016-08-07,237673,NA,851
2016-08-08,237545,NA,909
2016-08-09,237450,NA,957
2016-08-10,237768,NA,1077
2016-08-11,238631,NA,1256
2016-08-12,238823,NA,957
2016-08-13,238951,NA,1041
2016-08-14,238663,NA,917
2016-08-15,238439,NA,1011
2016-08-16,238471,NA,994
2016-08-17,238535,NA,1007
2016-08-18,237959,NA,992
2016-08-19,237959,NA,973
2016-08-20,237609,NA,1110
2016-08-21,237895,NA,1219
2016-08-22,237577,NA,1098
2016-08-23,236973,NA,1286
2016-08-24,236465,NA,957
2016-08-25,236878,NA,852
2016-08-26,236751,NA,615
2016-08-27,236814,NA,510
2016-08-28,236783,NA,577
2016-08-29,236624,NA,505
2016-08-30,236433,NA,467
2016-08-31,236560,NA,574
2016-09-01,236751,NA,605
2016-09-02,236497,NA,454
2016-09-03,236560,NA,460
2016-09-04,236656,NA,477
2016-09-05,237482,NA,610
2016-09-06,237514,NA,519
2016-09-07,238407,NA,637
2016-09-08,237768,NA,416
2016-09-09,237577,NA,637
2016-09-10,237768,NA,575
2016-09-11,237609,NA,504
2016-09-12,238023,NA,864
2016-09-13,237831,NA,556
2016-09-14,237609,NA,463
2016-09-15,237291,NA,416
2016-09-16,237355,NA,482
2016-09-17,237831,NA,444
2016-09-18,237355,NA,473
2016-09-19,236878,NA,465
2016-09-20,236973,NA,637
2016-09-21,237069,NA,482
2016-09-22,237196,NA,678
2016-09-23,237736,NA,547
2016-09-24,237768,NA,598
2016-09-25,238055,NA,645
2016-09-26,237800,NA,762
2016-09-27,237863,NA,1129
2016-09-28,237736,NA,980
2016-09-29,237831,NA,933
2016-09-30,238023,NA,982
2016-10-01,238247,NA,1114
2016-10-02,237291,NA,121
2016-10-03,236306,NA,27
2016-10-04,234939,NA,13
2016-10-05,233771,NA,-23
2016-10-06,231688,NA,11
2016-10-07,229589,NA,230
2016-10-08,228338,NA,19
2016-10-09,228120,NA,435
2016-10-10,228089,NA,537
2016-10-11,226939,NA,55
2016-10-12,225634,NA,16
2016-10-13,224428,NA,20
2016-10-14,224644,NA,371
2016-10-15,224089,NA,325
2016-10-16,222978,NA,101
2016-10-17,221319,NA,73
2016-10-18,218780,NA,66
2016-10-19,216774,NA,44
2016-10-20,214869,NA,21
2016-10-21,213843,NA,11
2016-10-22,213330,NA,-9
2016-10-23,213300,NA,241
2016-10-24,214054,NA,683
2016-10-25,214990,NA,745
2016-10-26,215533,NA,552
2016-10-27,215533,NA,450
2016-10-28,215502,NA,246
2016-10-29,215653,NA,331
2016-10-30,216713,NA,789
2016-10-31,215744,NA,741
2016-11-01,216379,NA,579
2016-11-02,216440,NA,286
2016-11-03,215261,NA,181
2016-11-04,214115,NA,144
2016-11-05,212790,NA,94
2016-11-06,212490,NA,106
2016-11-07,212161,NA,89
2016-11-08,211622,NA,3
2016-11-09,210036,NA,-86
2016-11-10,208313,NA,29
2016-11-11,207511,NA,22
2016-11-12,206684,NA,5
2016-11-13,206271,NA,59
2016-11-14,205682,NA,114
2016-11-15,205653,NA,265
2016-11-16,205446,NA,209
2016-11-17,204946,NA,156
2016-11-18,204710,NA,294
2016-11-19,205152,NA,658
2016-11-20,206330,NA,970
2016-11-21,207214,NA,701
2016-11-22,207037,NA,490
2016-11-23,206419,NA,441
2016-11-24,206772,NA,659
2016-11-25,206772,NA,553
2016-11-26,207155,NA,606
2016-11-27,207155,NA,522
2016-11-28,206654,NA,333
2016-11-29,207067,NA,464
2016-11-30,207185,NA,316
2016-12-01,207096,NA,212
2016-12-02,206389,NA,179
2016-12-03,206212,NA,169
2016-12-04,205977,NA,140
2016-12-05,205770,NA,152
2016-12-06,205387,NA,113
2016-12-07,205181,NA,358
2016-12-08,205034,NA,383
2016-12-09,205417,NA,451
2016-12-10,206684,NA,1011
2016-12-11,207868,NA,853
2016-12-12,207541,NA,491
2016-12-13,206978,NA,353
2016-12-14,207541,NA,1109
2016-12-15,211951,NA,4555
2016-12-16,211083,NA,1965
2016-12-17,209412,NA,1123
2016-12-18,207185,NA,793
2016-12-19,204769,NA,847
2016-12-20,204975,NA,1050
2016-12-21,204680,NA,612
2016-12-22,204651,NA,704
2016-12-23,206212,NA,1152
2016-12-24,206389,NA,646
2016-12-25,206595,NA,498
2016-12-26,206507,NA,398
2016-12-27,204887,NA,474
2016-12-28,204887,NA,595
2016-12-29,205152,NA,541
2016-12-30,205535,NA,517
2016-12-31,205476,NA,239
2017-01-01,205328,NA,185
2017-01-02,205211,NA,406
2017-01-03,204975,NA,725
2017-01-04,204474,NA,848
2017-01-05,204946,NA,505
2017-01-06,205476,NA,523
2017-01-07,204975,NA,672
2017-01-08,209264,NA,3659
2017-01-09,209026,NA,3173
2017-01-10,208046,NA,3318
2017-01-11,207452,NA,3297
2017-01-12,208729,NA,1755
2017-01-13,207452,NA,1241
2017-01-14,208284,NA,1107
2017-01-15,207957,NA,932
2017-01-16,208581,NA,747
2017-01-17,208432,NA,589
2017-01-18,209561,NA,1880
2017-01-19,211472,NA,1907
2017-01-20,215412,NA,3633
2017-01-21,217017,NA,2533
2017-01-22,224212,NA,4588
2017-01-23,227312,NA,2662
2017-01-24,227934,NA,1828
2017-01-25,228431,NA,1311
2017-01-26,227685,NA,1187
2017-01-27,226846,NA,936
2017-01-28,225945,NA,786
2017-01-29,222516,NA,750
2017-01-30,218476,NA,722
2017-01-31,214748,NA,685
2017-02-01,210305,NA,666
2017-02-02,205564,NA,898
2017-02-03,205034,NA,2230
2017-02-04,205004,NA,2259
2017-02-05,205623,NA,2233
2017-02-06,209264,NA,3564
2017-02-07,214929,NA,5125
2017-02-08,220063,NA,4833
2017-02-09,233455,NA,8102
2017-02-10,238695,NA,5581
2017-02-11,239175,NA,3488
2017-02-12,239367,NA,2459
2017-02-13,238919,NA,1948
2017-02-14,236656,NA,1600
2017-02-15,236497,NA,1309
2017-02-16,236687,NA,1653
2017-02-17,237387,NA,1845
2017-02-18,241870,NA,2535
2017-02-19,243385,NA,2761
2017-02-20,244482,NA,4306
2017-02-21,244580,NA,4109
2017-02-22,243030,NA,2829
2017-02-23,241902,NA,2199
2017-02-24,240616,NA,1781
2017-02-25,239111,NA,1578
2017-02-26,234212,NA,1386
2017-02-27,228713,NA,1240
2017-02-28,223503,NA,1122
2017-03-01,217990,NA,980
2017-03-02,212161,NA,841
2017-03-03,211173,NA,807
2017-03-04,210155,NA,779
2017-03-05,209323,NA,687
2017-03-06,208076,NA,650
2017-03-07,205800,NA,739
2017-03-08,206477,NA,2276
2017-03-09,206801,NA,2210
2017-03-10,206831,NA,2111
2017-03-11,207422,NA,2015
2017-03-12,207868,NA,1872
2017-03-13,208610,NA,2087
2017-03-14,210933,NA,2116
2017-03-15,209947,NA,1686
2017-03-16,210365,NA,2146
2017-03-17,211203,NA,2043
2017-03-18,211921,NA,1973
2017-03-19,212400,NA,1850
2017-03-20,213541,NA,2259
2017-03-21,215593,NA,2937
2017-03-22,214477,NA,2873
2017-03-23,214265,NA,2584
2017-03-24,214990,NA,3485
2017-03-25,214326,NA,3159
2017-03-26,214175,NA,3023
2017-03-27,216227,NA,2980
2017-03-28,217564,NA,2635
2017-03-29,219175,NA,1106
2017-03-30,220186,NA,959
2017-03-31,220982,NA,891
2017-04-01,222054,NA,803
2017-04-02,221350,NA,747
2017-04-03,220033,NA,691
2017-04-04,218901,NA,614
2017-04-05,217382,NA,677
2017-04-06,217868,NA,1294
2017-04-07,216744,NA,1769
2017-04-08,217139,NA,1250
2017-04-09,216957,NA,1068
2017-04-10,216805,NA,950
2017-04-11,217048,NA,1239
2017-04-12,218537,NA,1833
2017-04-13,222054,NA,2677
2017-04-14,222978,NA,1767
2017-04-15,222454,NA,1451
2017-04-16,222331,NA,1384
2017-04-17,222485,NA,1359
2017-04-18,223750,NA,1563
2017-04-19,223379,NA,1319
2017-04-20,223534,NA,1155
2017-04-21,224274,NA,1189
2017-04-22,225447,NA,976
2017-04-23,227934,NA,1576
2017-04-24,229464,NA,1247
2017-04-25,230748,NA,931
2017-04-26,231374,NA,728
2017-04-27,231846,NA,628
2017-04-28,231878,NA,1174
2017-04-29,231657,NA,810
2017-04-30,232351,NA,1033
2017-05-01,232572,NA,955
2017-05-02,233676,NA,891
2017-05-03,235098,NA,992
2017-05-04,238247,NA,1868
2017-05-05,239047,NA,1122
2017-05-06,239303,NA,1165
2017-05-07,239528,NA,3222
2017-05-08,239463,NA,3084
2017-05-09,239624,NA,3368
2017-05-10,238855,NA,3491
2017-05-11,238503,NA,3504
2017-05-12,238247,NA,3464
2017-05-13,238503,NA,3450
2017-05-14,NA,NA,NA
2017-05-15,237959,NA,3056
2017-05-16,237545,NA,3393
2017-05-17,237577,NA,3428
2017-05-18,238247,NA,3416
2017-05-19,238119,NA,3398
2017-05-20,238055,NA,3380
2017-05-21,238247,NA,3387
2017-05-22,238471,NA,3385
2017-05-23,238311,NA,3380
2017-05-24,238535,NA,2190
2017-05-25,237991,NA,2356
2017-05-26,238695,NA,1910
2017-05-27,238215,NA,2256
2017-05-28,238055,NA,2168
2017-05-29,238631,NA,2133
2017-05-30,238887,NA,2143
2017-05-31,237991,NA,2033
2017-06-01,238087,NA,2112
2017-06-02,238503,NA,2057
2017-06-03,237831,NA,1564
2017-06-04,236973,NA,1673
2017-06-05,237641,NA,2066
2017-06-06,238183,NA,2333
2017-06-07,238343,NA,1781
2017-06-08,237704,NA,2200
2017-06-09,238343,NA,2156
2017-06-10,238727,NA,2086
2017-06-11,238951,NA,2153
2017-06-12,239592,NA,2177
2017-06-13,238439,NA,1945
2017-06-14,238375,NA,2101
2017-06-15,237704,NA,2036
2017-06-16,237005,NA,2099
2017-06-17,235607,NA,2055
2017-06-18,236211,NA,2026
2017-06-19,235798,NA,2362
2017-06-20,236179,NA,2015
2017-06-21,237101,NA,2117
2017-06-22,237164,NA,1961
2017-06-23,237355,NA,2032
2017-06-24,237641,NA,2032
