date,s_af,r_cfs,i_cfs
1991-01-18,17285,NA,1
1991-01-19,17285,NA,1
1991-01-20,17285,NA,1
1991-01-21,17285,NA,1
1991-01-22,17285,NA,1
1991-01-23,17285,NA,1
1991-01-24,17285,NA,1
1991-01-25,17285,NA,1
1991-01-26,17285,NA,1
1991-01-27,17285,NA,1
1991-01-28,17285,NA,1
1991-01-29,17285,NA,1
1991-01-30,17285,NA,1
1991-01-31,17285,NA,3
1991-02-01,17285,NA,1
1991-02-02,17285,NA,1
1991-02-03,17285,NA,1
1991-02-04,17285,NA,1
1991-02-05,17160,NA,-62
1991-02-06,17285,NA,64
1991-02-07,17285,NA,1
1991-02-08,17160,NA,-62
1991-02-09,17160,NA,1
1991-02-10,17160,NA,1
1991-02-11,17160,NA,1
1991-02-12,17160,NA,5
1991-02-13,17160,NA,7
1991-02-14,17160,NA,7
1991-02-15,17160,NA,1
1991-02-16,17160,NA,1
1991-02-17,17160,NA,1
1991-02-18,17160,NA,0
1991-02-19,17160,NA,3
1991-02-20,17160,NA,4
1991-02-21,17134,NA,-10
1991-02-22,17134,NA,4
1991-02-23,17134,NA,1
1991-02-24,17134,NA,1
1991-02-25,17134,NA,1
1991-02-26,17134,NA,1
1991-02-27,17072,NA,-30
1991-02-28,17022,NA,-15
1991-03-01,17022,NA,1
1991-03-02,17022,NA,1
1991-03-03,17022,NA,1
1991-03-04,17022,NA,5
1991-03-05,17022,NA,5
1991-03-06,17022,NA,2
1991-03-07,17022,NA,2
1991-03-08,17022,NA,2
1991-03-09,17022,NA,1
1991-03-10,17022,NA,1
1991-03-11,16872,NA,-64
1991-03-12,16872,NA,7
1991-03-13,16872,NA,4
1991-03-14,16872,NA,3
1991-03-15,16947,NA,39
1991-03-16,16947,NA,1
1991-03-17,16947,NA,1
1991-03-18,16947,NA,4
1991-03-19,16947,NA,8
1991-03-20,16947,NA,8
1991-03-21,16798,NA,-67
1991-03-22,16798,NA,1
1991-03-23,16798,NA,1
1991-03-24,16798,NA,0
1991-03-25,16798,NA,1
1991-03-26,16798,NA,19
1991-03-27,16798,NA,8
1991-03-28,16798,NA,4
1991-03-29,16723,NA,-36
1991-03-30,16723,NA,1
1991-03-31,16723,NA,2
1991-04-01,16723,NA,16
1991-04-02,16723,NA,3
1991-04-03,16723,NA,11
1991-04-04,16723,NA,4
1991-04-05,16661,NA,-23
1991-04-06,16587,NA,-30
1991-04-07,16587,NA,9
1991-04-08,16587,NA,5
1991-04-09,16587,NA,6
1991-04-10,16538,NA,-19
1991-04-11,16538,NA,26
1991-04-12,16538,NA,1
1991-04-13,16538,NA,0
1991-04-14,16538,NA,6
1991-04-15,16538,NA,4
1991-04-16,16538,NA,6
1991-04-17,16538,NA,6
1991-04-18,16538,NA,3
1991-04-19,16451,NA,-42
1991-04-20,16353,NA,-49
1991-04-21,16365,NA,11
1991-04-22,16365,NA,4
1991-04-23,16353,NA,0
1991-04-24,16427,NA,44
1991-04-25,16280,NA,-64
1991-04-26,16292,NA,14
1991-04-27,16292,NA,6
1991-04-28,16390,NA,59
1991-04-29,16451,NA,40
1991-04-30,17933,NA,757
1991-05-01,18100,NA,92
1991-05-02,18893,NA,411
1991-05-03,19223,NA,170
1991-05-04,19663,NA,224
1991-05-05,20256,NA,305
1991-05-06,21148,NA,457
1991-05-07,21890,NA,374
1991-05-08,22502,NA,318
1991-05-09,23136,NA,336
1991-05-10,23765,NA,332
1991-05-11,24343,NA,293
1991-05-12,24853,NA,259
1991-05-13,25262,NA,217
1991-05-14,25597,NA,194
1991-05-15,26136,NA,373
1991-05-16,26151,NA,15
1991-05-17,26120,NA,-12
1991-05-18,26058,NA,-29
1991-05-19,26012,NA,-18
1991-05-20,26012,NA,20
1991-05-21,25966,NA,-18
1991-05-22,25981,NA,33
1991-05-23,25981,NA,9
1991-05-24,26058,NA,40
1991-05-25,26012,NA,-19
1991-05-26,26105,NA,56
1991-05-27,26508,NA,210
1991-05-28,27041,NA,290
1991-05-29,27657,NA,317
1991-05-30,28279,NA,325
1991-05-31,28907,NA,324
1991-06-01,29573,NA,340
1991-06-02,30343,NA,390
1991-06-03,31138,NA,418
1991-06-04,31891,NA,387
1991-06-05,32855,NA,501
1991-06-06,33436,NA,313
1991-06-07,34245,NA,410
1991-06-08,34800,NA,290
1991-06-09,35726,NA,471
1991-06-10,36324,NA,311
1991-06-11,37104,NA,406
1991-06-12,37979,NA,457
1991-06-13,38988,NA,528
1991-06-14,39952,NA,500
1991-06-15,40778,NA,422
1991-06-16,41721,NA,489
1991-06-17,42619,NA,469
1991-06-18,43640,NA,523
1991-06-19,44461,NA,423
1991-06-20,45444,NA,510
1991-06-21,46183,NA,388
1991-06-22,46987,NA,427
1991-06-23,47382,NA,215
1991-06-24,47897,NA,277
1991-06-25,48355,NA,281
1991-06-26,48775,NA,289
1991-06-27,49276,NA,331
1991-06-28,49679,NA,320
1991-06-29,49921,NA,211
1991-06-30,50023,NA,175
1991-07-01,50043,NA,139
1991-07-02,50043,NA,122
1991-07-03,49982,NA,148
1991-07-04,49800,NA,120
1991-07-05,49538,NA,121
1991-07-06,49096,NA,66
1991-07-07,48615,NA,56
1991-07-08,48195,NA,99
1991-07-09,47560,NA,14
1991-07-10,47046,NA,61
1991-07-11,46418,NA,22
1991-07-12,45891,NA,84
1991-07-13,45250,NA,43
1991-07-14,44595,NA,46
1991-07-15,43944,NA,40
1991-07-16,43298,NA,48
1991-07-17,42788,NA,131
1991-07-18,42132,NA,81
1991-07-19,41406,NA,33
1991-07-20,40667,NA,24
1991-07-21,40099,NA,126
1991-07-22,39569,NA,123
1991-07-23,38826,NA,14
1991-07-24,38284,NA,114
1991-07-25,37585,NA,39
1991-07-26,36997,NA,81
1991-07-27,36395,NA,76
1991-07-28,35814,NA,84
1991-07-29,35183,NA,66
1991-07-30,34609,NA,90
1991-07-31,34055,NA,103
1991-08-01,33505,NA,104
1991-08-02,32838,NA,31
1991-08-03,32262,NA,74
1991-08-04,31690,NA,68
1991-08-05,31088,NA,60
1991-08-06,30574,NA,113
1991-08-07,29883,NA,15
1991-08-08,29328,NA,84
1991-08-09,28826,NA,110
1991-08-10,28135,NA,22
1991-08-11,27673,NA,139
1991-08-12,27119,NA,101
1991-08-13,26446,NA,6
1991-08-14,25920,NA,81
1991-08-15,25490,NA,132
1991-08-16,24959,NA,70
1991-08-17,24552,NA,133
1991-08-18,24016,NA,68
1991-08-19,23589,NA,118
1991-08-20,23020,NA,48
1991-08-21,22516,NA,91
1991-08-22,22216,NA,188
1991-08-23,21707,NA,101
1991-08-24,21121,NA,55
1991-08-25,20460,NA,17
1991-08-26,19770,NA,8
1991-08-27,19382,NA,150
1991-08-28,18880,NA,92
1991-08-29,18268,NA,31
1991-08-30,18113,NA,259
1991-08-31,17627,NA,87
1991-09-01,17134,NA,78
1991-09-02,16612,NA,53
1991-09-03,15927,NA,-38
1991-09-04,15542,NA,104
1991-09-05,15032,NA,23
1991-09-06,14763,NA,141
1991-09-07,14509,NA,137
1991-09-08,14211,NA,111
1991-09-09,13961,NA,101
1991-09-10,13860,NA,138
1991-09-11,13759,NA,131
1991-09-12,13725,NA,152
1991-09-13,13792,NA,202
1991-09-14,13826,NA,188
1991-09-15,13995,NA,242
1991-09-16,14097,NA,211
1991-09-17,14222,NA,227
1991-09-18,14440,NA,267
1991-09-19,14647,NA,255
1991-09-20,14927,NA,275
1991-09-21,15162,NA,251
1991-09-22,15482,NA,297
1991-09-23,15746,NA,267
1991-09-24,16133,NA,325
1991-09-25,16649,NA,392
1991-09-26,17500,NA,495
1991-09-27,18281,NA,409
1991-09-28,18972,NA,363
1991-09-29,19716,NA,386
1991-09-30,20392,NA,347
1991-10-01,21093,NA,361
1991-10-02,21834,NA,387
1991-10-03,22746,NA,469
1991-10-04,23428,NA,348
1991-10-05,24046,NA,319
1991-10-06,24763,NA,367
1991-10-07,25444,NA,350
1991-10-08,26074,NA,327
1991-10-09,26680,NA,316
1991-10-10,27198,NA,269
1991-10-11,27689,NA,256
1991-10-12,28103,NA,218
1991-10-13,28456,NA,184
1991-10-14,28617,NA,94
1991-10-15,28601,NA,-2
1991-10-16,28584,NA,0
1991-10-17,28617,NA,34
1991-10-18,28584,NA,-13
1991-10-19,28552,NA,-11
1991-10-20,28472,NA,-35
1991-10-21,28456,NA,-1
1991-10-22,28472,NA,15
1991-10-23,28488,NA,10
1991-10-24,28456,NA,-12
1991-10-25,28424,NA,-11
1991-10-26,28343,NA,-35
1991-10-27,28472,NA,70
1991-10-28,28408,NA,-31
1991-10-29,28295,NA,-56
1991-10-30,28247,NA,-23
1991-10-31,27992,NA,-128
1991-11-01,28008,NA,9
1991-11-02,27960,NA,-23
1991-11-03,27880,NA,-39
1991-11-04,27832,NA,-23
1991-11-05,27800,NA,-15
1991-11-06,27960,NA,82
1991-11-07,27832,NA,-64
1991-11-08,27832,NA,1
1991-11-09,27848,NA,9
1991-11-10,27864,NA,9
1991-11-11,27800,NA,-31
1991-11-12,27737,NA,-31
1991-11-13,27784,NA,25
1991-11-14,27880,NA,49
1991-11-15,27832,NA,-23
1991-11-16,27832,NA,1
1991-11-17,27848,NA,9
1991-11-18,27769,NA,-38
1991-11-19,27769,NA,2
1991-11-20,27689,NA,-38
1991-11-21,27689,NA,4
1991-11-22,27753,NA,33
1991-11-23,27705,NA,-23
1991-11-24,27673,NA,-15
1991-11-25,27626,NA,-23
1991-11-26,27641,NA,9
1991-11-27,27657,NA,13
1991-11-28,27673,NA,9
1991-11-29,27657,NA,-7
1991-11-30,27641,NA,-7
1991-12-01,27610,NA,-15
1991-12-02,27578,NA,-15
1991-12-03,27562,NA,-7
1991-12-04,27515,NA,-23
1991-12-05,27499,NA,-7
1991-12-06,27483,NA,-7
1991-12-07,27499,NA,9
1991-12-08,27467,NA,-15
1991-12-09,27467,NA,1
1991-12-10,27451,NA,-7
1991-12-11,27467,NA,9
1991-12-12,27435,NA,-15
1991-12-13,27451,NA,9
1991-12-14,27388,NA,-31
1991-12-15,27372,NA,-7
1991-12-16,27340,NA,-15
1991-12-17,27419,NA,41
1991-12-18,27435,NA,9
1991-12-19,27388,NA,-23
1991-12-20,27388,NA,1
1991-12-21,27435,NA,25
1991-12-22,27356,NA,-39
1991-12-23,27340,NA,-7
1991-12-24,27340,NA,1
1991-12-25,27309,NA,-15
1991-12-26,27325,NA,9
1991-12-27,27309,NA,-7
1991-12-28,27293,NA,-7
1991-12-29,27261,NA,-15
1991-12-30,27277,NA,9
1991-12-31,27277,NA,28
1992-01-01,27277,NA,1
1992-01-02,27214,NA,-31
1992-01-03,27246,NA,17
1992-01-04,27230,NA,-7
1992-01-05,27198,NA,-15
1992-01-06,27214,NA,9
1992-01-07,27340,NA,65
1992-01-08,27309,NA,-15
1992-01-09,27277,NA,-15
1992-01-10,27198,NA,-39
1992-01-11,27230,NA,17
1992-01-12,27230,NA,1
1992-01-13,27261,NA,17
1992-01-14,27246,NA,-7
1992-01-15,27230,NA,-7
1992-01-16,27167,NA,-31
1992-01-17,27198,NA,17
1992-01-18,27151,NA,-23
1992-01-19,27104,NA,-23
1992-01-20,27119,NA,9
1992-01-21,27104,NA,-7
1992-01-22,27088,NA,-7
1992-01-23,27056,NA,-15
1992-01-24,27009,NA,-23
1992-01-25,27041,NA,17
1992-01-26,27025,NA,-7
1992-01-27,27025,NA,1
1992-01-28,26994,NA,-15
1992-01-29,26962,NA,-15
1992-01-30,26931,NA,-15
1992-01-31,26931,NA,1
1992-02-01,26931,NA,80
1992-02-02,26946,NA,9
1992-02-03,26994,NA,25
1992-02-04,26821,NA,-86
1992-02-05,26805,NA,-7
1992-02-06,26805,NA,1
1992-02-07,26821,NA,9
1992-02-08,26805,NA,-7
1992-02-09,26742,NA,-31
1992-02-10,26742,NA,1
1992-02-11,26805,NA,33
1992-02-12,26696,NA,-54
1992-02-13,26696,NA,1
1992-02-14,26680,NA,-7
1992-02-15,26680,NA,1
1992-02-16,26696,NA,9
1992-02-17,26680,NA,-7
1992-02-18,26633,NA,-23
1992-02-19,26571,NA,-30
1992-02-20,26586,NA,9
1992-02-21,26539,NA,10
1992-02-22,26539,NA,13
1992-02-23,26742,NA,125
1992-02-24,26680,NA,-21
1992-02-25,26649,NA,-11
1992-02-26,26586,NA,-29
1992-02-27,26571,NA,-5
1992-02-28,26555,NA,-7
1992-02-29,26524,NA,-15
1992-03-01,26524,NA,1
1992-03-02,26524,NA,17
1992-03-03,26477,NA,-23
1992-03-04,26633,NA,87
1992-03-05,26617,NA,-5
1992-03-06,26571,NA,-21
1992-03-07,26555,NA,-7
1992-03-08,26664,NA,60
1992-03-09,26696,NA,21
1992-03-10,26649,NA,-23
1992-03-11,26586,NA,-31
1992-03-12,26571,NA,-7
1992-03-13,26524,NA,-15
1992-03-14,26524,NA,1
1992-03-15,26493,NA,-15
1992-03-16,26477,NA,2
1992-03-17,26524,NA,31
1992-03-18,26539,NA,14
1992-03-19,26493,NA,-22
1992-03-20,26508,NA,11
1992-03-21,26508,NA,1
1992-03-22,26384,NA,-62
1992-03-23,26306,NA,-35
1992-03-24,26353,NA,27
1992-03-25,26306,NA,-13
1992-03-26,26291,NA,-4
1992-03-27,26275,NA,-1
1992-03-28,26275,NA,7
1992-03-29,26260,NA,-3
1992-03-30,26167,NA,-43
1992-03-31,26244,NA,46
1992-04-01,26151,NA,-42
1992-04-02,26136,NA,-4
1992-04-03,26089,NA,-17
1992-04-04,26089,NA,11
1992-04-05,26074,NA,-2
1992-04-06,26074,NA,7
1992-04-07,26043,NA,-11
1992-04-08,26028,NA,-1
1992-04-09,25920,NA,-47
1992-04-10,25966,NA,32
1992-04-11,25981,NA,15
1992-04-12,25981,NA,1
1992-04-13,25904,NA,-37
1992-04-14,25843,NA,-24
1992-04-15,25966,NA,69
1992-04-16,25966,NA,6
1992-04-17,25966,NA,9
1992-04-18,26384,NA,217
1992-04-19,26868,NA,252
1992-04-20,27277,NA,214
1992-04-21,27721,NA,231
1992-04-22,28440,NA,370
1992-04-23,29069,NA,324
1992-04-24,29785,NA,369
1992-04-25,30491,NA,364
1992-04-26,31138,NA,336
1992-04-27,31874,NA,381
1992-04-28,32600,NA,380
1992-04-29,33282,NA,354
1992-04-30,34021,NA,378
1992-05-01,34852,NA,428
1992-05-02,35480,NA,326
1992-05-03,36271,NA,414
1992-05-04,36997,NA,378
1992-05-05,38015,NA,525
1992-05-06,38645,NA,332
1992-05-07,39043,NA,218
1992-05-08,39043,NA,12
1992-05-09,39133,NA,71
1992-05-10,38988,NA,-70
1992-05-11,38898,NA,-31
1992-05-12,38862,NA,-8
1992-05-13,38862,NA,11
1992-05-14,38807,NA,-25
1992-05-15,38735,NA,-26
1992-05-16,38717,NA,6
1992-05-17,38573,NA,-59
1992-05-18,38519,NA,-13
1992-05-19,38410,NA,-38
1992-05-20,38410,NA,18
1992-05-21,38591,NA,111
1992-05-22,38519,NA,-34
1992-05-23,38447,NA,-33
1992-05-24,38465,NA,24
1992-05-25,38410,NA,-21
1992-05-26,38356,NA,-15
1992-05-27,38428,NA,51
1992-05-28,38320,NA,-51
1992-05-29,38195,NA,-51
1992-05-30,38302,NA,62
1992-05-31,38249,NA,-24
1992-06-01,38177,NA,-29
1992-06-02,38105,NA,-25
1992-06-03,38213,NA,65
1992-06-04,38069,NA,-62
1992-06-05,38087,NA,14
1992-06-06,37997,NA,-34
1992-06-07,38069,NA,38
1992-06-08,37979,NA,-37
1992-06-09,37925,NA,-16
1992-06-10,37818,NA,-46
1992-06-11,37872,NA,36
1992-06-12,37872,NA,14
1992-06-13,37854,NA,14
1992-06-14,37854,NA,13
1992-06-15,37854,NA,9
1992-06-16,37836,NA,-1
1992-06-17,37710,NA,-52
1992-06-18,37693,NA,6
1992-06-19,37657,NA,-9
1992-06-20,37675,NA,20
1992-06-21,37585,NA,-34
1992-06-22,37603,NA,26
1992-06-23,37514,NA,-30
1992-06-24,37603,NA,67
1992-06-25,37728,NA,74
1992-06-26,37782,NA,41
1992-06-27,37657,NA,-60
1992-06-28,37728,NA,49
1992-06-29,37693,NA,-10
1992-06-30,37657,NA,-3
1992-07-01,37603,NA,-11
1992-07-02,37478,NA,-62
1992-07-03,37460,NA,-2
1992-07-04,37353,NA,20
1992-07-05,37193,NA,18
1992-07-06,37104,NA,74
1992-07-07,36926,NA,68
1992-07-08,36625,NA,50
1992-07-09,36218,NA,33
1992-07-10,35743,NA,39
1992-07-11,35323,NA,81
1992-07-12,34852,NA,59
1992-07-13,34262,NA,10
1992-07-14,33642,NA,-4
1992-07-15,33128,NA,55
1992-07-16,32583,NA,38
1992-07-17,32009,NA,26
1992-07-18,31405,NA,14
1992-07-19,30939,NA,92
1992-07-20,30425,NA,64
1992-07-21,29998,NA,110
1992-07-22,29458,NA,39
1992-07-23,29020,NA,63
1992-07-24,28617,NA,89
1992-07-25,28167,NA,81
1992-07-26,27657,NA,55
1992-07-27,27119,NA,48
1992-07-28,26649,NA,81
1992-07-29,26213,NA,101
1992-07-30,25521,NA,-10
1992-07-31,24913,NA,33
1992-08-01,24358,NA,60
1992-08-02,23780,NA,44
1992-08-03,23282,NA,77
1992-08-04,22688,NA,35
1992-08-05,22131,NA,56
1992-08-06,21567,NA,56
1992-08-07,20913,NA,16
1992-08-08,20351,NA,64
1992-08-09,19743,NA,47
1992-08-10,19157,NA,62
1992-08-11,18488,NA,21
1992-08-12,17933,NA,86
1992-08-13,17336,NA,48
1992-08-14,16785,NA,51
1992-08-15,16243,NA,46
1992-08-16,15830,NA,90
1992-08-17,15351,NA,36
1992-08-18,14892,NA,34
1992-08-19,14451,NA,51
1992-08-20,13961,NA,38
1992-08-21,13513,NA,70
1992-08-22,13062,NA,80
1992-08-23,13019,NA,277
1992-08-24,12513,NA,34
1992-08-25,12091,NA,57
1992-08-26,11656,NA,21
1992-08-27,11271,NA,16
1992-08-28,11071,NA,94
1992-08-29,10873,NA,96
1992-08-30,10775,NA,145
1992-08-31,10678,NA,144
1992-09-01,10581,NA,140
1992-09-02,10485,NA,134
1992-09-03,10294,NA,81
1992-09-04,10105,NA,83
1992-09-05,9826,NA,35
1992-09-06,9643,NA,85
1992-09-07,9373,NA,38
1992-09-08,9266,NA,127
1992-09-09,9108,NA,102
1992-09-10,8787,NA,18
1992-09-11,8745,NA,156
1992-09-12,8508,NA,51
1992-09-13,8342,NA,82
1992-09-14,8260,NA,125
1992-09-15,8260,NA,165
1992-09-16,8408,NA,243
1992-09-17,8634,NA,279
1992-09-18,8813,NA,240
1992-09-19,9038,NA,264
1992-09-20,9454,NA,264
1992-09-21,9965,NA,264
1992-09-22,10504,NA,277
1992-09-23,11130,NA,323
1992-09-24,11769,NA,328
1992-09-25,12449,NA,351
1992-09-26,13073,NA,320
1992-09-27,13669,NA,307
1992-09-28,14188,NA,268
1992-09-29,14670,NA,248
1992-09-30,14962,NA,149
1992-10-01,15056,NA,51
1992-10-02,15020,NA,-16
1992-10-03,14974,NA,-20
1992-10-04,14927,NA,-20
1992-10-05,14903,NA,-11
1992-10-06,14927,NA,16
1992-10-07,14927,NA,6
1992-10-08,14880,NA,-21
1992-10-09,14822,NA,-26
1992-10-10,14798,NA,-9
1992-10-11,14775,NA,-8
1992-10-12,14763,NA,-3
1992-10-13,14810,NA,28
1992-10-14,14752,NA,-27
1992-10-15,14752,NA,1
1992-10-16,14694,NA,-27
1992-10-17,14705,NA,7
1992-10-18,14670,NA,-15
1992-10-19,14636,NA,-15
1992-10-20,14624,NA,-1
1992-10-21,14613,NA,-3
1992-10-22,14601,NA,-1
1992-10-23,14624,NA,15
1992-10-24,14601,NA,-10
1992-10-25,14589,NA,-1
1992-10-26,14589,NA,3
1992-10-27,14589,NA,5
1992-10-28,14636,NA,25
1992-10-29,14659,NA,14
1992-10-30,14624,NA,-18
1992-10-31,14647,NA,13
1992-11-01,14578,NA,-35
1992-11-02,14566,NA,-3
1992-11-03,14555,NA,-6
1992-11-04,14543,NA,-2
1992-11-05,14566,NA,14
1992-11-06,14532,NA,-16
1992-11-07,14509,NA,-12
1992-11-08,14532,NA,15
1992-11-09,14497,NA,-17
1992-11-10,14509,NA,6
1992-11-11,14509,NA,1
1992-11-12,14486,NA,-12
1992-11-13,14497,NA,7
1992-11-14,14463,NA,-17
1992-11-15,14451,NA,-5
1992-11-16,14428,NA,-12
1992-11-17,14440,NA,10
1992-11-18,14428,NA,-6
1992-11-19,14440,NA,7
1992-11-20,14451,NA,6
1992-11-21,14463,NA,7
1992-11-22,14405,NA,-29
1992-11-23,14497,NA,51
1992-11-24,14474,NA,-9
1992-11-25,14474,NA,1
1992-11-26,14474,NA,0
1992-11-27,14440,NA,-16
1992-11-28,14405,NA,-18
1992-11-29,14474,NA,36
1992-11-30,14428,NA,-8
1992-12-01,14428,NA,1
1992-12-02,14428,NA,0
1992-12-03,14428,NA,1
1992-12-04,14463,NA,19
1992-12-05,14428,NA,-16
1992-12-06,14440,NA,7
1992-12-07,14520,NA,40
1992-12-08,14405,NA,-57
1992-12-09,14394,NA,-6
1992-12-10,14394,NA,1
1992-12-11,14382,NA,-6
1992-12-12,14440,NA,30
1992-12-13,14417,NA,-12
1992-12-14,14463,NA,24
1992-12-15,14405,NA,-29
1992-12-16,14417,NA,7
1992-12-17,14405,NA,-6
1992-12-18,14405,NA,1
1992-12-19,14405,NA,0
1992-12-20,14371,NA,-16
1992-12-21,14417,NA,23
1992-12-22,14382,NA,-17
1992-12-23,14382,NA,0
1992-12-24,14313,NA,-34
1992-12-25,14371,NA,29
1992-12-26,14302,NA,-34
1992-12-27,14313,NA,6
1992-12-28,14394,NA,42
1992-12-29,14348,NA,-23
1992-12-30,14382,NA,18
1992-12-31,14336,NA,-19
1993-01-01,14302,NA,-16
1993-01-02,14256,NA,-23
1993-01-03,14291,NA,19
1993-01-04,14291,NA,0
1993-01-05,14336,NA,24
1993-01-06,14302,NA,-17
1993-01-07,14359,NA,30
1993-01-08,14336,NA,-12
1993-01-09,14359,NA,13
1993-01-10,14359,NA,0
1993-01-11,14325,NA,-16
1993-01-12,14371,NA,23
1993-01-13,14325,NA,-22
1993-01-14,14325,NA,0
1993-01-15,14256,NA,-34
1993-01-16,14245,NA,-6
1993-01-17,14256,NA,7
1993-01-18,14256,NA,0
1993-01-19,14268,NA,7
1993-01-20,14233,NA,-18
1993-01-21,14211,NA,-10
1993-01-22,14199,NA,-6
1993-01-23,14199,NA,1
1993-01-24,14211,NA,6
1993-01-25,14176,NA,-17
1993-01-26,14176,NA,0
1993-01-27,14165,NA,-5
1993-01-28,14199,NA,17
1993-01-29,14188,NA,1
1993-01-30,14154,NA,-17
1993-01-31,14154,NA,1
1993-02-01,14142,NA,-5
1993-02-02,14176,NA,17
1993-02-03,14165,NA,-5
1993-02-04,14154,NA,-6
1993-02-05,14165,NA,7
1993-02-06,14142,NA,-12
1993-02-07,14142,NA,1
1993-02-08,14142,NA,0
1993-02-09,14131,NA,-5
1993-02-10,14222,NA,46
1993-02-11,14176,NA,-22
1993-02-12,14211,NA,18
1993-02-13,14165,NA,-22
1993-02-14,14211,NA,23
1993-02-15,14233,NA,12
1993-02-16,14222,NA,-6
1993-02-17,14233,NA,7
1993-02-18,14188,NA,-23
1993-02-19,14188,NA,1
1993-02-20,14199,NA,6
1993-02-21,14199,NA,1
1993-02-22,14176,NA,-12
1993-02-23,14142,NA,-16
1993-02-24,14176,NA,17
1993-02-25,14211,NA,19
1993-02-26,14142,NA,-19
1993-02-27,14154,NA,7
1993-02-28,14142,NA,-6
1993-03-01,14131,NA,-5
1993-03-02,14097,NA,-17
1993-03-03,14097,NA,1
1993-03-04,14108,NA,6
1993-03-05,14097,NA,-5
1993-03-06,14074,NA,-12
1993-03-07,14097,NA,13
1993-03-08,14097,NA,0
1993-03-09,14142,NA,24
1993-03-10,14097,NA,-23
1993-03-11,14142,NA,24
1993-03-12,14142,NA,0
1993-03-13,14120,NA,-10
1993-03-14,14097,NA,-12
1993-03-15,14074,NA,-11
1993-03-16,14154,NA,40
1993-03-17,14211,NA,30
1993-03-18,14154,NA,-29
1993-03-19,14165,NA,7
1993-03-20,14165,NA,0
1993-03-21,14176,NA,7
1993-03-22,14142,NA,-17
1993-03-23,14142,NA,1
1993-03-24,14717,NA,290
1993-03-25,14728,NA,7
1993-03-26,14717,NA,26
1993-03-27,14740,NA,12
1993-03-28,14833,NA,48
1993-03-29,14810,NA,-12
