date,s_af,r_cfs,i_cfs
2015-09-24,14150,NA,1688
2015-09-25,14352,NA,1679
2015-09-26,14315,NA,1607
2015-09-27,14337,NA,1663
2015-09-28,14188,NA,1200
2015-09-29,14023,NA,1340
2015-09-30,14076,NA,1432
2015-10-01,14113,NA,1235
2015-10-02,14345,NA,1334
2015-10-03,14008,NA,1048
2015-10-04,14031,NA,1250
2015-10-05,14225,NA,1385
2015-10-06,14135,NA,1727
2015-10-07,14046,NA,1333
2015-10-08,14016,NA,1220
2015-10-09,13882,NA,1276
2015-10-10,13712,NA,1227
2015-10-11,13852,NA,918
2015-10-12,14076,NA,1092
2015-10-13,14435,NA,909
2015-10-14,14248,NA,628
2015-10-15,14330,NA,771
2015-10-16,14113,NA,386
2015-10-17,14248,NA,579
2015-10-18,14046,NA,402
2015-10-19,14352,NA,697
2015-10-20,14322,NA,461
2015-10-21,14165,NA,296
2015-10-22,14255,NA,372
2015-10-23,13734,NA,310
2015-10-24,14023,NA,738
2015-10-25,14285,NA,472
2015-10-26,14240,NA,315
2015-10-27,13889,NA,674
2015-10-28,14360,NA,1096
2015-10-29,14322,NA,312
2015-10-30,14420,NA,386
2015-10-31,14405,NA,328
2015-11-01,14405,NA,349
2015-11-02,13801,NA,28
2015-11-03,14352,NA,686
2015-11-04,14397,NA,403
2015-11-05,14322,NA,787
2015-11-06,14547,NA,1122
2015-11-07,14105,NA,541
2015-11-08,14210,NA,386
2015-11-09,14263,NA,352
2015-11-10,14001,NA,249
2015-11-11,14367,NA,952
2015-11-12,13941,NA,541
2015-11-13,13823,NA,527
2015-11-14,13801,NA,570
2015-11-15,13882,NA,348
2015-11-16,13830,NA,638
2015-11-17,14270,NA,1190
2015-11-18,14210,NA,674
2015-11-19,13859,NA,425
2015-11-20,14547,NA,821
2015-11-21,14165,NA,370
2015-11-22,14068,NA,398
2015-11-23,13749,NA,317
2015-11-24,14113,NA,948
2015-11-25,13845,NA,631
2015-11-26,14203,NA,587
2015-11-27,14255,NA,792
2015-11-28,14405,NA,911
2015-11-29,14397,NA,370
2015-11-30,13661,NA,458
2015-12-01,14068,NA,990
2015-12-02,14225,NA,584
2015-12-03,14053,NA,640
2015-12-04,14098,NA,1729
2015-12-05,14278,NA,1667
2015-12-06,14270,NA,1061
2015-12-07,14405,NA,956
2015-12-08,14068,NA,533
2015-12-09,14023,NA,301
2015-12-10,13978,NA,294
2015-12-11,13911,NA,282
2015-12-12,13852,NA,285
2015-12-13,13786,NA,291
2015-12-14,13661,NA,257
2015-12-15,13837,NA,429
2015-12-16,13587,NA,679
2015-12-17,13808,NA,962
2015-12-18,14098,NA,914
2015-12-19,14188,NA,739
2015-12-20,14218,NA,358
2015-12-21,14263,NA,353
2015-12-22,14248,NA,308
2015-12-23,14188,NA,285
2015-12-24,13993,NA,217
2015-12-25,14076,NA,514
2015-12-26,13971,NA,273
2015-12-27,13852,NA,264
2015-12-28,13845,NA,461
2015-12-29,13793,NA,597
2015-12-30,13852,NA,644
2015-12-31,14068,NA,658
2016-01-01,14083,NA,671
2016-01-02,13933,NA,529
2016-01-03,14270,NA,488
2016-01-04,14225,NA,568
2016-01-05,14158,NA,514
2016-01-06,13874,NA,649
2016-01-07,14105,NA,435
2016-01-08,13926,NA,434
2016-01-09,13852,NA,866
2016-01-10,14053,NA,510
2016-01-11,14330,NA,774
2016-01-12,13933,NA,394
2016-01-13,13963,NA,625
2016-01-14,13911,NA,570
2016-01-15,14330,NA,517
2016-01-16,14285,NA,282
2016-01-17,14105,NA,382
2016-01-18,14270,NA,389
2016-01-19,14263,NA,302
2016-01-20,13911,NA,128
2016-01-21,13521,NA,109
2016-01-22,13815,NA,455
2016-01-23,13727,NA,262
2016-01-24,13889,NA,389
2016-01-25,14091,NA,409
2016-01-26,14479,NA,502
2016-01-27,14479,NA,306
2016-01-28,14098,NA,181
2016-01-29,14165,NA,732
2016-01-30,14345,NA,398
2016-01-31,14390,NA,331
2016-02-01,14367,NA,295
2016-02-02,14390,NA,318
2016-02-03,14165,NA,206
2016-02-04,14031,NA,238
2016-02-05,14061,NA,322
2016-02-06,13956,NA,253
2016-02-07,13837,NA,248
2016-02-08,13837,NA,307
2016-02-09,13837,NA,307
2016-02-10,14120,NA,450
2016-02-11,14128,NA,311
2016-02-12,13904,NA,706
2016-02-13,14046,NA,700
2016-02-14,14472,NA,732
2016-02-15,14457,NA,299
2016-02-16,14165,NA,276
2016-02-17,13779,NA,327
2016-02-18,13779,NA,305
2016-02-19,13911,NA,372
2016-02-20,14023,NA,362
2016-02-21,13874,NA,232
2016-02-22,13978,NA,358
2016-02-23,14098,NA,482
2016-02-24,14061,NA,295
2016-02-25,13926,NA,417
2016-02-26,14128,NA,419
2016-02-27,14046,NA,408
2016-02-28,14023,NA,474
2016-02-29,13971,NA,297
2016-03-01,13971,NA,315
2016-03-02,13823,NA,238
2016-03-03,13896,NA,419
2016-03-04,14016,NA,377
2016-03-05,NA,NA,NA
2016-03-06,NA,NA,NA
2016-03-07,NA,NA,NA
2016-03-08,14307,NA,417
2016-03-09,14240,NA,315
2016-03-10,14465,NA,429
2016-03-11,14509,NA,349
2016-03-12,14330,NA,236
2016-03-13,14285,NA,301
2016-03-14,14180,NA,270
2016-03-15,14435,NA,450
2016-03-16,14218,NA,219
2016-03-17,14300,NA,374
2016-03-18,14263,NA,313
2016-03-19,14120,NA,285
2016-03-20,14076,NA,311
2016-03-21,14165,NA,375
2016-03-22,14210,NA,354
2016-03-23,14165,NA,308
2016-03-24,14128,NA,311
2016-03-25,14061,NA,293
2016-03-26,13978,NA,283
2016-03-27,13904,NA,287
2016-03-28,13815,NA,282
2016-03-29,13904,NA,370
2016-03-30,13837,NA,297
2016-03-31,13978,NA,398
2016-04-01,14023,NA,353
2016-04-02,13926,NA,279
2016-04-03,13830,NA,281
2016-04-04,13867,NA,346
2016-04-05,13720,NA,258
2016-04-06,14076,NA,568
2016-04-07,14135,NA,361
2016-04-08,14173,NA,357
2016-04-09,14128,NA,381
2016-04-10,14165,NA,358
2016-04-11,14352,NA,517
2016-04-12,14270,NA,310
2016-04-13,13771,NA,406
2016-04-14,13852,NA,373
2016-04-15,13918,NA,375
2016-04-16,13896,NA,333
2016-04-17,14008,NA,401
2016-04-18,14292,NA,483
2016-04-19,14300,NA,350
2016-04-20,14173,NA,326
2016-04-21,14165,NA,608
2016-04-22,13956,NA,697
2016-04-23,13889,NA,669
2016-04-24,14188,NA,664
2016-04-25,14061,NA,997
2016-04-26,14158,NA,1461
2016-04-27,14150,NA,1998
2016-04-28,14105,NA,1622
2016-04-29,14165,NA,2170
2016-04-30,14345,NA,3052
2016-05-01,14203,NA,2104
2016-05-02,14240,NA,2490
2016-05-03,13926,NA,2750
2016-05-04,14135,NA,3569
2016-05-05,13933,NA,3202
2016-05-06,13580,NA,3832
2016-05-07,14158,NA,4125
2016-05-08,14061,NA,5635
2016-05-09,14352,NA,8870
2016-05-10,14203,NA,9405
2016-05-11,14120,NA,7494
2016-05-12,14554,NA,6187
2016-05-13,13993,NA,8223
2016-05-14,14517,NA,9498
2016-05-15,13911,NA,7134
2016-05-16,14195,NA,5803
2016-05-17,14165,NA,4413
2016-05-18,13963,NA,4127
2016-05-19,13779,NA,4159
2016-05-20,13771,NA,4165
2016-05-21,13852,NA,4094
2016-05-22,14091,NA,4091
2016-05-23,14203,NA,4030
2016-05-24,14210,NA,3932
2016-05-25,14278,NA,3494
2016-05-26,14016,NA,3497
2016-05-27,13918,NA,3347
2016-05-28,14315,NA,3643
2016-05-29,14382,NA,3442
2016-05-30,14061,NA,3458
2016-05-31,13639,NA,3136
2016-06-01,13712,NA,3675
2016-06-02,13609,NA,3388
2016-06-03,13779,NA,3686
2016-06-04,14091,NA,3562
2016-06-05,13859,NA,3297
2016-06-06,13764,NA,3165
2016-06-07,13668,NA,3211
2016-06-08,13668,NA,3222
2016-06-09,13712,NA,3225
2016-06-10,13425,NA,3201
2016-06-11,13322,NA,3348
2016-06-12,13639,NA,3223
2016-06-13,13469,NA,2919
2016-06-14,14315,NA,3098
2016-06-15,NA,NA,NA
2016-06-16,14180,NA,2223
2016-06-17,13734,NA,2323
2016-06-18,13956,NA,2211
2016-06-19,14270,NA,2178
2016-06-20,14225,NA,2093
2016-06-21,14091,NA,2197
2016-06-22,13712,NA,3027
2016-06-23,13683,NA,3291
2016-06-24,13587,NA,3026
2016-06-25,13712,NA,2943
2016-06-26,13536,NA,2881
2016-06-27,13602,NA,2969
2016-06-28,13639,NA,2838
2016-06-29,13815,NA,2771
2016-06-30,13602,NA,2679
2016-07-01,13580,NA,2884
2016-07-02,13690,NA,2738
2016-07-03,13823,NA,2755
2016-07-04,13867,NA,2590
2016-07-05,13595,NA,2745
2016-07-06,13830,NA,2867
2016-07-07,13896,NA,2522
2016-07-08,13889,NA,2453
2016-07-09,13896,NA,2487
2016-07-10,14592,NA,2087
2016-07-11,13867,NA,1945
2016-07-12,14083,NA,2486
2016-07-13,13911,NA,2475
2016-07-14,13698,NA,2581
2016-07-15,13867,NA,3059
2016-07-16,14210,NA,3419
2016-07-17,14023,NA,2257
2016-07-18,14143,NA,2662
2016-07-19,13859,NA,2191
2016-07-20,13867,NA,2115
2016-07-21,13926,NA,1915
2016-07-22,14465,NA,1616
2016-07-23,14278,NA,1638
2016-07-24,14412,NA,1665
2016-07-25,14053,NA,1679
2016-07-26,14450,NA,1670
2016-07-27,13764,NA,1487
2016-07-28,14173,NA,1907
2016-07-29,14465,NA,1659
2016-07-30,13911,NA,1457
2016-07-31,13911,NA,1751
2016-08-01,13986,NA,1596
2016-08-02,13933,NA,1472
2016-08-03,14330,NA,1659
2016-08-04,14397,NA,1553
2016-08-05,14188,NA,1296
2016-08-06,13963,NA,1259
2016-08-07,14255,NA,1443
2016-08-08,14195,NA,1354
2016-08-09,13661,NA,1141
2016-08-10,14061,NA,1751
2016-08-11,14008,NA,1410
2016-08-12,14180,NA,1525
2016-08-13,14038,NA,1412
2016-08-14,14061,NA,1395
2016-08-15,13587,NA,1215
2016-08-16,13602,NA,1457
2016-08-17,13624,NA,1472
2016-08-18,13528,NA,1391
2016-08-19,13661,NA,1502
2016-08-20,13484,NA,1480
2016-08-21,13396,NA,1637
2016-08-22,13565,NA,1678
2016-08-23,13764,NA,1877
2016-08-24,14076,NA,1601
2016-08-25,13742,NA,1496
2016-08-26,13631,NA,1758
2016-08-27,13793,NA,1876
2016-08-28,13889,NA,1872
2016-08-29,14105,NA,1882
2016-08-30,14016,NA,1667
2016-08-31,13874,NA,1769
2016-09-01,13727,NA,1793
2016-09-02,13793,NA,1741
2016-09-03,13911,NA,1753
2016-09-04,13956,NA,1748
2016-09-05,13653,NA,1690
2016-09-06,13734,NA,1779
2016-09-07,13852,NA,1808
2016-09-08,13941,NA,1691
2016-09-09,14031,NA,1703
2016-09-10,13882,NA,1551
2016-09-11,14173,NA,1682
2016-09-12,13587,NA,1585
2016-09-13,13808,NA,1714
2016-09-14,13956,NA,1562
2016-09-15,14210,NA,1594
2016-09-16,13993,NA,1427
2016-09-17,14091,NA,1542
2016-09-18,14270,NA,1596
2016-09-19,14165,NA,1451
2016-09-20,13705,NA,1449
2016-09-21,13749,NA,1590
2016-09-22,13617,NA,1670
2016-09-23,13653,NA,1557
2016-09-24,13793,NA,1513
2016-09-25,13646,NA,1336
2016-09-26,13609,NA,1399
2016-09-27,13307,NA,1498
2016-09-28,13587,NA,1597
2016-09-29,13602,NA,1425
2016-09-30,13801,NA,1575
2016-10-01,13668,NA,1535
2016-10-02,14509,NA,980
2016-10-03,14390,NA,404
2016-10-04,14270,NA,390
2016-10-05,14300,NA,477
2016-10-06,14397,NA,511
2016-10-07,14046,NA,512
2016-10-08,14120,NA,495
2016-10-09,13918,NA,793
2016-10-10,14218,NA,1139
2016-10-11,14450,NA,606
2016-10-12,14420,NA,464
2016-10-13,14248,NA,381
2016-10-14,14427,NA,554
2016-10-15,14255,NA,376
2016-10-16,14375,NA,518
2016-10-17,14240,NA,357
2016-10-18,14307,NA,376
2016-10-19,14375,NA,346
2016-10-20,14285,NA,268
2016-10-21,14360,NA,348
2016-10-22,14420,NA,344
2016-10-23,14479,NA,573
2016-10-24,14307,NA,611
2016-10-25,14240,NA,685
2016-10-26,14046,NA,592
2016-10-27,14270,NA,445
2016-10-28,14165,NA,267
2016-10-29,14165,NA,318
2016-10-30,14270,NA,372
2016-10-31,14345,NA,356
2016-11-01,14539,NA,417
2016-11-02,14397,NA,248
2016-11-03,14442,NA,343
2016-11-04,14382,NA,288
2016-11-05,14450,NA,352
2016-11-06,14435,NA,309
2016-11-07,14435,NA,315
2016-11-08,14524,NA,347
2016-11-09,14524,NA,313
2016-11-10,14494,NA,296
2016-11-11,14450,NA,293
2016-11-12,14300,NA,243
2016-11-13,14173,NA,250
2016-11-14,13986,NA,238
2016-11-15,13837,NA,488
2016-11-16,13837,NA,539
2016-11-17,14195,NA,605
2016-11-18,14150,NA,522
2016-11-19,14188,NA,562
2016-11-20,14195,NA,713
2016-11-21,14076,NA,625
2016-11-22,14135,NA,438
2016-11-23,14053,NA,380
2016-11-24,14300,NA,823
2016-11-25,14307,NA,626
2016-11-26,14285,NA,418
2016-11-27,14270,NA,486
2016-11-28,14233,NA,297
2016-11-29,14173,NA,539
2016-11-30,14120,NA,291
2016-12-01,14165,NA,368
2016-12-02,13948,NA,223
2016-12-03,13712,NA,198
2016-12-04,13956,NA,451
2016-12-05,13956,NA,314
2016-12-06,13771,NA,223
2016-12-07,13986,NA,620
2016-12-08,13978,NA,538
2016-12-09,14091,NA,572
2016-12-10,14479,NA,629
2016-12-11,14300,NA,545
2016-12-12,14098,NA,336
2016-12-13,13830,NA,195
2016-12-14,14158,NA,486
2016-12-15,14240,NA,697
2016-12-16,14345,NA,365
2016-12-17,14397,NA,360
2016-12-18,14427,NA,340
2016-12-19,13749,NA,250
2016-12-20,13528,NA,798
2016-12-21,13668,NA,595
2016-12-22,13933,NA,814
2016-12-23,13837,NA,723
2016-12-24,14038,NA,618
2016-12-25,13941,NA,394
2016-12-26,13956,NA,395
2016-12-27,13941,NA,482
2016-12-28,14135,NA,744
2016-12-29,14091,NA,608
2016-12-30,14105,NA,595
2016-12-31,14158,NA,375
2017-01-01,14120,NA,304
2017-01-02,13830,NA,390
2017-01-03,14218,NA,802
2017-01-04,13896,NA,637
2017-01-05,13668,NA,462
2017-01-06,14053,NA,790
2017-01-07,13837,NA,493
2017-01-08,14442,NA,754
2017-01-09,13793,NA,293
2017-01-10,14315,NA,678
2017-01-11,14479,NA,807
2017-01-12,14255,NA,211
2017-01-13,14143,NA,296
2017-01-14,14233,NA,618
2017-01-15,14225,NA,520
2017-01-16,13986,NA,303
2017-01-17,14233,NA,463
2017-01-18,14240,NA,344
2017-01-19,14420,NA,473
2017-01-20,14367,NA,391
2017-01-21,14292,NA,400
2017-01-22,14427,NA,487
2017-01-23,14248,NA,342
2017-01-24,14292,NA,400
2017-01-25,14330,NA,372
2017-01-26,14435,NA,509
2017-01-27,14390,NA,332
2017-01-28,14397,NA,358
2017-01-29,14278,NA,268
2017-01-30,14307,NA,334
2017-01-31,14315,NA,315
2017-02-01,14315,NA,330
2017-02-02,14307,NA,341
2017-02-03,14405,NA,378
2017-02-04,14382,NA,313
2017-02-05,14322,NA,333
2017-02-06,14524,NA,526
2017-02-07,14472,NA,496
2017-02-08,14420,NA,468
2017-02-09,14465,NA,401
2017-02-10,14584,NA,441
2017-02-11,14360,NA,318
2017-02-12,14195,NA,244
2017-02-13,14180,NA,321
2017-02-14,14091,NA,293
2017-02-15,14105,NA,354
2017-02-16,14068,NA,330
2017-02-17,14001,NA,316
2017-02-18,14330,NA,514
2017-02-19,14420,NA,400
2017-02-20,14128,NA,209
2017-02-21,13823,NA,195
2017-02-22,14143,NA,509
2017-02-23,14270,NA,415
2017-02-24,14263,NA,348
2017-02-25,14315,NA,374
2017-02-26,14292,NA,326
2017-02-27,14083,NA,279
2017-02-28,13882,NA,239
2017-03-01,13882,NA,355
2017-03-02,14046,NA,423
2017-03-03,14188,NA,400
2017-03-04,14360,NA,416
2017-03-05,14352,NA,326
2017-03-06,14375,NA,342
2017-03-07,14397,NA,344
2017-03-08,14150,NA,1841
2017-03-09,13595,NA,1590
2017-03-10,13587,NA,1762
2017-03-11,13668,NA,1794
2017-03-12,13720,NA,1682
2017-03-13,13911,NA,1921
2017-03-14,13646,NA,1763
2017-03-15,14210,NA,1653
2017-03-16,13918,NA,1739
2017-03-17,13933,NA,1813
2017-03-18,13933,NA,1736
2017-03-19,13712,NA,1538
2017-03-20,13631,NA,1739
2017-03-21,13859,NA,1915
2017-03-22,13948,NA,1921
2017-03-23,13963,NA,1785
2017-03-24,14210,NA,1885
2017-03-25,14278,NA,1766
2017-03-26,14278,NA,1796
2017-03-27,14278,NA,1846
2017-03-28,14233,NA,1745
2017-03-29,14487,NA,464
2017-03-30,14427,NA,303
2017-03-31,14479,NA,358
2017-04-01,14487,NA,337
2017-04-02,14360,NA,269
2017-04-03,14330,NA,318
2017-04-04,14255,NA,304
2017-04-05,13352,NA,685
2017-04-06,13617,NA,1667
2017-04-07,13852,NA,1651
2017-04-08,13801,NA,1512
2017-04-09,13971,NA,1620
2017-04-10,14135,NA,1627
2017-04-11,14076,NA,1521
2017-04-12,14218,NA,1628
2017-04-13,13904,NA,1543
2017-04-14,14023,NA,1596
2017-04-15,13971,NA,1506
2017-04-16,13889,NA,1488
2017-04-17,14076,NA,1616
2017-04-18,14038,NA,1517
2017-04-19,14240,NA,1455
2017-04-20,14427,NA,872
2017-04-21,14016,NA,357
2017-04-22,14225,NA,662
2017-04-23,14180,NA,2405
2017-04-24,13550,NA,3139
2017-04-25,14292,NA,6587
2017-04-26,14218,NA,9608
2017-04-27,13956,NA,10915
2017-04-28,13418,NA,11426
2017-04-29,14143,NA,10651
2017-04-30,14053,NA,8493
2017-05-01,14442,NA,6708
2017-05-02,14046,NA,4633
2017-05-03,13617,NA,3669
2017-05-04,13668,NA,4249
2017-05-05,13536,NA,3114
2017-05-06,13514,NA,2986
2017-05-07,14001,NA,5178
2017-05-08,14420,NA,5110
2017-05-09,14420,NA,5443
2017-05-10,14061,NA,7820
2017-05-11,13956,NA,8509
2017-05-12,13867,NA,8518
2017-05-13,14494,NA,8892
2017-05-14,NA,NA,NA
2017-05-15,14278,NA,7913
2017-05-16,13749,NA,7896
2017-05-17,14457,NA,8463
2017-05-18,13661,NA,7642
2017-05-19,14046,NA,8078
2017-05-20,14472,NA,8039
2017-05-21,14076,NA,7463
2017-05-22,13617,NA,7288
2017-05-23,13609,NA,7336
2017-05-24,13764,NA,6415
2017-05-25,14023,NA,6555
2017-05-26,13986,NA,6126
2017-05-27,14173,NA,6434
2017-05-28,14210,NA,6406
2017-05-29,14315,NA,6277
2017-05-30,14457,NA,6434
2017-05-31,14517,NA,6151
2017-06-01,13285,NA,5452
2017-06-02,14098,NA,6338
2017-06-03,13845,NA,5232
2017-06-04,14068,NA,5497
2017-06-05,14637,NA,6045
2017-06-06,14644,NA,5946
2017-06-07,14113,NA,4953
2017-06-08,14038,NA,5462
2017-06-09,13882,NA,5304
2017-06-10,14120,NA,5425
2017-06-11,14150,NA,5251
2017-06-12,13918,NA,5083
2017-06-13,14397,NA,5109
2017-06-14,14450,NA,5002
2017-06-15,14203,NA,4719
2017-06-16,13690,NA,4485
2017-06-17,13786,NA,4708
2017-06-18,14263,NA,4857
2017-06-19,13993,NA,4737
