date,s_af,i_cfs,r_cfs
1980-01-01,371660,23100,23300
1980-01-02,372390,15300,13700
1980-01-03,373620,29800,29600
1980-01-04,373870,27700,27300
1980-01-05,375040,33600,33600
1980-01-06,372390,23100,25200
1980-01-07,370880,8300,7200
1980-01-08,372780,26600,28100
1980-01-09,374620,40400,38700
1980-01-10,372840,45800,44400
1980-01-11,368340,41700,43500
1980-01-12,365180,49700,54300
1980-01-13,366680,34700,33400
1980-01-14,369760,11800,11200
1980-01-15,372250,28400,26200
1980-01-16,371900,48300,48700
1980-01-17,368460,40900,41800
1980-01-18,371840,44600,42900
1980-01-19,371660,43400,44e3
1980-01-20,371360,34800,33900
1980-01-21,372250,15600,16e3
1980-01-22,371540,33e3,31700
1980-01-23,37e4,39100,39600
1980-01-24,369260,44500,47200
1980-01-25,372900,3e4,26700
1980-01-26,372320,33200,33900
1980-01-27,373740,31700,32200.000000000004
1980-01-28,372780,19800,17500
1980-01-29,372040,49700,51700
1980-01-30,371020,49900,48800
1980-01-31,367620,43200,46300
1980-02-01,363210,40700,39300
1980-02-02,366560,35300,39800
1980-02-03,373440,23600,17800
1980-02-04,373620,9100,7800
1980-02-05,372250,29900,30300
1980-02-06,372720,40800,41500
1980-02-07,373020,39e3,37800
1980-02-08,371780,27200,27100
1980-02-09,373140,33400,35600
1980-02-10,372390,32700.000000000004,30800
1980-02-11,371780,6700,6700
1980-02-12,371480,32900,35200
1980-02-13,371900,35e3,33600
1980-02-14,368640,35400,35700
1980-02-15,365320,35700,4e4
1980-02-16,368040,39800,36900
1980-02-17,369520,15100,14800
1980-02-18,373560,11600,8300
1980-02-19,373870,35300,35700
1980-02-20,373080,36400,36e3
1980-02-21,371900,41400,43500
1980-02-22,369120,5e4,51700
1980-02-23,365390,59200,61800
1980-02-24,371780,25700,21800
1980-02-25,370810,35e3,33600
1980-02-26,369640,38800,41300
1980-02-27,368340,30300,28300
1980-02-28,368220,28e3,3e4
1980-02-29,373380,29200,28300
1980-03-01,373740,50400,46700
1980-03-02,370480,43100,43800
1980-03-03,366380,22600,25100
1980-03-04,369880,29600,31800
1980-03-05,374430,39400,35700
1980-03-06,372960,41400,40600
1980-03-07,365320,46100,47700
1980-03-08,369050,53300,54200
1980-03-09,371230,31100,29400
1980-03-10,367860,37e3,39600
1980-03-11,370670,44500,41700
1980-03-12,369460,37e3,39200
1980-03-13,370060,43500,41800
1980-03-14,365320,32800,35500
1980-03-15,368640,32600,31500
1980-03-16,373200,21500,18700
1980-03-17,372780,20600,19100
1980-03-18,366200,45800,49400
1980-03-19,366500,41500,43800
1980-03-20,366940,34500,32800
1980-03-21,368580,38500,38300
1980-03-22,368100,44700,44700
1980-03-23,370880,36300,34800
1980-03-24,372660,16500,14900
1980-03-25,372900,43900,45800
1980-03-26,368640,52900,51600
1980-03-27,370300,45e3,47300
1980-03-28,371360,42e3,40300
1980-03-29,370600,40100,41300
1980-03-30,370950,35500,34400
1980-03-31,373020,10100,9200
1980-04-01,371660,43500,44700
1980-04-02,373200,47900,47900
1980-04-03,374740,32400,30900
1980-04-04,370420,36600,35100
1980-04-05,367860,30200,33600
1980-04-06,372460,16600,15600
1980-04-07,370950,13900,12500
1980-04-08,372110,44500,45300
1980-04-09,369120,29300,29500
1980-04-10,368220,35400,35600
1980-04-11,367290,49900,52500
1980-04-12,368980,43900,40800
